TimeStamp,X,Y,Z
17:58:0.711,-3,-1,2
17:58:0.711,1,-3,0
17:58:0.711,1,0,0
17:58:0.711,1,-2,2
17:58:0.711,1,0,0
17:58:0.711,-3,0,2
17:58:0.711,1,2,2
17:58:0.711,-5,1,0
17:58:0.711,-1,-2,0
17:58:0.711,-4,0,0
17:58:0.711,-5,1,2
17:58:0.711,-2,-2,1
17:58:0.711,-2,6,0
17:58:0.711,4,-4,1
17:58:0.711,-1,0,1
17:58:0.711,-2,-2,1
17:58:0.711,-1,-4,1
17:58:0.711,-2,-3,3
17:58:0.711,-9,2,2
17:58:0.711,-3,-2,1
17:58:0.711,-3,-2,1
17:58:0.711,-3,1,0
17:58:0.711,-4,2,1
17:58:0.711,-1,2,0
17:58:0.711,2,-2,1
17:58:0.711,3,-2,2
17:58:0.711,1,2,2
17:58:0.711,1,-2,2
17:58:0.711,-1,1,1
17:58:0.711,-6,0,0
17:58:0.744,-7,0,1
17:58:0.744,-3,0,-1
17:58:0.744,-10,-2,2
17:58:0.744,-6,-1,-1
17:58:0.744,2,0,1
17:58:0.744,-1,-5,-1
17:58:0.744,0,2,2
17:58:0.744,7,0,4
17:58:0.744,0,1,1
17:58:0.744,0,-1,3
17:58:0.744,-3,1,1
17:58:0.744,-3,0,1
17:58:0.744,0,0,1
17:58:0.744,-5,-1,0
17:58:0.744,-4,1,0
17:58:0.744,3,1,2
17:58:0.744,-6,0,2
17:58:0.744,-1,1,1
17:58:0.744,-2,-1,3
17:58:0.744,-3,2,2
17:58:0.744,-3,-5,-1
17:58:0.744,1,-1,-1
17:58:0.744,-1,-2,-1
17:58:0.744,-5,-3,-1
17:58:0.744,-10,2,1
17:58:0.744,-1,0,-1
17:58:0.744,-1,-2,1
17:58:0.744,-4,1,3
17:58:0.744,3,0,1
17:58:0.744,1,0,3
17:58:0.744,3,-1,3
17:58:0.744,0,6,1
17:58:0.744,3,0,0
17:58:0.744,-5,0,0
17:58:0.775,-5,0,1
17:58:0.775,-8,-1,1
17:58:0.775,-1,-2,1
17:58:0.775,-4,0,0
17:58:0.775,0,0,1
17:58:0.775,1,-3,1
17:58:0.775,2,-2,2
17:58:0.775,-3,1,2
17:58:0.775,-2,-2,0
17:58:0.775,6,3,0
17:58:0.775,-1,-2,1
17:58:0.775,-7,0,0
17:58:0.775,0,0,2
17:58:0.775,0,2,-1
17:58:0.775,0,-2,0
17:58:0.775,-2,2,1
17:58:0.775,4,0,1
17:58:0.775,0,-2,1
17:58:0.775,-1,-4,0
17:58:0.775,-1,2,2
17:58:0.775,-3,-1,0
17:58:0.775,-3,-5,1
17:58:0.775,-6,-2,0
17:58:0.775,-2,-5,0
17:58:0.775,-5,-1,1
17:58:0.775,-4,-3,-2
17:58:0.775,-1,1,1
17:58:0.775,0,-2,-1
17:58:0.775,-1,1,0
17:58:0.805,0,1,3
17:58:0.805,3,0,2
17:58:0.805,1,-1,2
17:58:0.805,-3,-2,1
17:58:0.805,-3,2,1
17:58:0.805,-6,-1,1
17:58:0.805,-3,-2,0
17:58:0.805,-1,1,1
17:58:0.805,-1,-2,0
17:58:0.805,-2,-2,2
17:58:0.805,-6,-1,0
17:58:0.805,-4,0,1
17:58:0.805,-2,-3,3
17:58:0.805,-2,-2,-1
17:58:0.805,-4,1,3
17:58:0.805,0,-2,-1
17:58:0.805,-1,0,1
17:58:0.805,-1,5,1
17:58:0.805,-2,2,0
17:58:0.805,-2,0,-1
17:58:0.805,-2,-3,1
17:58:0.805,-4,0,3
17:58:0.805,2,1,2
17:58:0.805,-2,3,1
17:58:0.805,-2,0,1
17:58:0.805,-4,0,2
17:58:0.805,-5,-5,0
17:58:0.805,-6,-5,0
17:58:0.805,-9,0,0
17:58:0.805,3,-1,0
17:58:0.837,-2,1,0
17:58:0.837,-3,-3,1
17:58:0.837,-2,-3,1
17:58:0.837,-4,1,1
17:58:0.837,-2,-1,2
17:58:0.837,-5,0,1
17:58:0.837,0,2,0
17:58:0.837,-2,-1,0
17:58:0.837,-3,2,1
17:58:0.837,-5,5,1
17:58:0.837,1,0,2
17:58:0.837,0,0,2
17:58:0.837,0,1,0
17:58:0.837,3,1,1
17:58:0.837,0,-2,1
17:58:0.837,-1,0,-1
17:58:0.837,-2,0,-1
17:58:0.837,-1,0,1
17:58:0.837,2,-1,-1
17:58:0.837,-6,1,-1
17:58:0.837,-2,2,0
17:58:0.837,3,2,1
17:58:0.837,-4,-3,1
17:58:0.837,-1,-1,2
17:58:0.837,0,3,2
17:58:0.837,0,-2,2
17:58:0.837,3,3,2
17:58:0.837,3,-2,0
17:58:0.837,-1,2,1
17:58:0.837,-4,-1,0
17:58:0.837,-3,0,1
17:58:0.837,0,-1,1
17:58:0.869,-6,1,2
17:58:0.869,-4,-1,2
17:58:0.869,-2,-1,0
17:58:0.869,2,0,1
17:58:0.869,0,0,2
17:58:0.869,0,-1,1
17:58:0.869,5,4,0
17:58:0.869,-3,-3,0
17:58:0.869,-1,1,1
17:58:0.869,-2,0,2
17:58:0.869,0,0,1
17:58:0.869,-3,0,0
17:58:0.869,-6,3,0
17:58:0.869,0,0,1
17:58:0.869,-5,-3,0
17:58:0.869,-6,-1,0
17:58:0.869,0,2,2
17:58:0.869,2,-3,2
17:58:0.869,4,0,2
17:58:0.869,-1,0,1
17:58:0.869,-3,-2,2
17:58:0.869,-5,0,1
17:58:0.869,0,4,2
17:58:0.869,0,1,1
17:58:0.869,2,-3,0
17:58:0.869,-4,2,1
17:58:0.869,1,5,1
17:58:0.869,3,1,2
17:58:0.869,-2,-4,1
17:58:0.869,1,2,1
17:58:0.869,1,-2,2
17:58:0.869,-3,-1,1
17:58:0.900,-7,0,0
17:58:0.900,-8,-4,-1
17:58:0.900,-3,3,1
17:58:0.900,-2,0,0
17:58:0.900,-8,1,0
17:58:0.900,2,0,1
17:58:0.900,1,-2,1
17:58:0.900,-2,-2,2
17:58:0.900,2,0,3
17:58:0.900,3,-2,0
17:58:0.900,3,1,0
17:58:0.900,0,5,0
17:58:0.900,1,2,0
17:58:0.900,-5,1,0
17:58:0.900,-2,-2,0
17:58:0.900,-6,1,1
17:58:0.900,1,-6,0
17:58:0.900,2,0,2
17:58:0.900,0,-2,2
17:58:0.900,-2,-2,1
17:58:0.900,2,-3,1
17:58:0.900,-4,0,0
17:58:0.900,0,0,-3
17:58:0.900,-5,0,-1
17:58:0.900,-5,-1,-1
17:58:0.900,-3,-4,1
17:58:0.900,-1,-1,2
17:58:0.900,1,0,2
17:58:0.900,1,-3,1
17:58:0.900,-3,1,2
17:58:0.900,5,2,1
17:58:0.900,-6,-2,1
17:58:0.930,0,-3,1
17:58:0.930,-1,3,1
17:58:0.930,-5,0,1
17:58:0.930,-3,-3,1
17:58:0.930,-4,2,0
17:58:0.930,-2,-3,-1
17:58:0.930,-5,-4,1
17:58:0.930,0,-3,1
17:58:0.930,1,1,1
17:58:0.930,2,-1,2
17:58:0.930,2,-1,2
17:58:0.930,1,2,2
17:58:0.930,4,-2,2
17:58:0.930,-3,0,1
17:58:0.930,-5,-3,0
17:58:0.930,-4,-1,1
17:58:0.930,-5,-1,1
17:58:0.930,-3,-2,0
17:58:0.930,-2,-2,0
17:58:0.930,-3,-2,1
17:58:0.930,0,-2,0
17:58:0.930,-1,-3,1
17:58:0.930,2,-3,2
17:58:0.930,-2,-3,2
17:58:0.930,-5,-1,2
17:58:0.930,-4,0,0
17:58:0.930,-3,-2,1
17:58:0.930,-1,1,0
17:58:0.930,-3,3,-1
17:58:0.930,0,-1,0
17:58:0.963,-1,1,0
17:58:0.963,-3,-3,1
17:58:0.963,1,-1,3
17:58:0.963,-6,0,3
17:58:0.963,-3,0,2
17:58:0.963,-1,0,1
17:58:0.963,-6,1,1
17:58:0.963,-2,-6,0
17:58:0.963,-8,-3,-1
17:58:0.963,-9,-2,-1
17:58:0.963,-4,4,0
17:58:0.963,-1,0,1
17:58:0.963,-1,-2,3
17:58:0.963,0,0,2
17:58:0.963,-1,1,4
17:58:0.963,0,-3,2
17:58:0.963,-4,-1,0
17:58:0.963,-6,0,0
17:58:0.963,-6,-2,0
17:58:0.963,-3,3,-1
17:58:0.963,-6,4,0
17:58:0.963,-3,-1,0
17:58:0.963,-4,-5,2
17:58:0.963,-1,-1,0
17:58:0.963,1,2,2
17:58:0.963,0,-4,1
17:58:0.963,0,-1,1
17:58:0.963,-2,1,-1
17:58:0.963,0,-5,2
17:58:0.963,-1,-2,-1
17:58:0.963,-6,3,1
17:58:0.963,-1,3,1
17:58:0.993,-2,-1,0
17:58:0.993,-2,1,1
17:58:0.993,-4,1,1
17:58:0.993,-3,-1,2
17:58:0.993,0,-1,3
17:58:0.993,1,6,2
17:58:0.993,4,1,2
17:58:0.993,-4,-3,0
17:58:0.993,-5,-1,1
17:58:0.993,-9,2,2
17:58:0.993,-2,-1,1
17:58:0.993,-5,-1,0
17:58:0.993,-2,-2,0
17:58:0.993,-3,-2,1
17:58:0.993,3,-2,1
17:58:0.993,0,0,2
17:58:0.993,0,-1,0
17:58:0.993,1,1,1
17:58:0.993,2,0,2
17:58:0.993,-3,2,0
17:58:0.993,-5,1,0
17:58:0.993,1,-1,0
17:58:0.993,-2,1,1
17:58:0.993,-3,2,2
17:58:0.993,3,2,0
17:58:0.993,-7,-3,2
17:58:0.993,0,-2,1
17:58:0.993,1,3,1
17:58:0.993,0,-4,1
17:58:0.993,-5,-3,1
17:58:1.25,-5,2,2
17:58:1.25,-5,-4,1
17:58:1.25,-7,1,1
17:58:1.25,-4,1,2
17:58:1.25,0,4,0
17:58:1.25,-3,-3,1
17:58:1.25,3,1,1
17:58:1.25,-4,1,1
17:58:1.25,3,-1,3
17:58:1.25,4,-1,2
17:58:1.25,3,0,1
17:58:1.25,-5,3,2
17:58:1.25,-2,2,0
17:58:1.25,-2,-4,0
17:58:1.25,-5,0,-1
17:58:1.25,1,-1,1
17:58:1.25,-2,1,-2
17:58:1.25,-8,1,2
17:58:1.25,0,1,0
17:58:1.25,0,0,2
17:58:1.25,-1,0,1
17:58:1.25,0,3,2
17:58:1.25,0,0,2
17:58:1.25,-1,-1,0
17:58:1.25,-3,6,1
17:58:1.25,0,0,0
17:58:1.25,-5,3,0
17:58:1.25,-1,-3,1
17:58:1.25,-4,-2,1
17:58:1.25,-4,-2,2
17:58:1.25,1,2,2
17:58:1.25,-5,2,3
17:58:1.55,2,-3,1
17:58:1.55,2,-3,1
17:58:1.55,-5,-3,0
17:58:1.55,-2,1,-1
17:58:1.55,3,2,-1
17:58:1.55,-1,-4,0
17:58:1.55,-4,0,0
17:58:1.55,-2,-4,1
17:58:1.55,1,2,1
17:58:1.55,2,-1,2
17:58:1.55,0,1,1
17:58:1.55,-2,1,2
17:58:1.55,-6,-1,2
17:58:1.55,-1,-3,1
17:58:1.55,-3,5,2
17:58:1.55,3,-4,0
17:58:1.55,-4,-1,0
17:58:1.55,-5,2,0
17:58:1.55,-5,-5,0
17:58:1.55,-5,-3,1
17:58:1.55,-2,-4,0
17:58:1.55,2,1,2
17:58:1.55,5,-5,1
17:58:1.55,1,0,1
17:58:1.55,-2,1,2
17:58:1.55,-1,0,2
17:58:1.55,1,-1,0
17:58:1.55,-2,-1,1
17:58:1.55,-7,0,1
17:58:1.55,-1,2,0
17:58:1.91,-1,1,1
17:58:1.91,-2,1,2
17:58:1.91,-1,0,0
17:58:1.91,2,-2,1
17:58:1.91,-5,1,3
17:58:1.91,-1,-1,2
17:58:1.91,-2,1,2
17:58:1.91,-7,0,0
17:58:1.91,-3,-1,1
17:58:1.91,-2,1,1
17:58:1.91,-1,0,1
17:58:1.91,-2,1,2
17:58:1.91,0,-2,0
17:58:1.91,0,0,1
17:58:1.91,3,-2,2
17:58:1.91,1,0,2
17:58:1.91,-2,-1,4
17:58:1.91,-1,1,3
17:58:1.91,-6,0,2
17:58:1.91,-5,-1,1
17:58:1.92,-6,-5,1
17:58:1.92,-7,-3,-1
17:58:1.92,-9,0,0
17:58:1.92,0,1,1
17:58:1.92,-2,-5,0
17:58:1.92,-1,-2,2
17:58:1.92,4,-2,1
17:58:1.92,-4,1,3
17:58:1.92,-1,0,3
17:58:1.92,-4,-2,0
17:58:1.92,-4,2,0
17:58:1.92,-3,-4,0
17:58:1.92,-1,0,-1
17:58:1.92,-4,3,1
17:58:1.92,-2,1,2
17:58:1.92,1,-3,1
17:58:1.118,1,-1,1
17:58:1.118,1,1,2
17:58:1.118,-2,-2,2
17:58:1.118,-2,-2,0
17:58:1.118,1,-1,1
17:58:1.118,1,-3,0
17:58:1.118,-2,-5,-2
17:58:1.118,-4,-2,0
17:58:1.118,-1,1,1
17:58:1.118,-1,-1,2
17:58:1.118,3,0,1
