TimeStamp,X,Y,Z
14:15:22.368,3,2,3
14:15:22.368,-2,4,2
14:15:22.368,0,-1,2
14:15:22.368,-1,4,3
14:15:22.368,1,4,2
14:15:22.368,1,3,2
14:15:22.368,-2,4,0
14:15:22.368,-3,-1,1
14:15:22.368,-4,1,2
14:15:22.368,-3,5,0
14:15:22.368,4,-3,1
14:15:22.368,-1,-3,1
14:15:22.368,1,1,3
14:15:22.368,0,-1,4
14:15:22.368,-2,-2,1
14:15:22.368,-6,0,0
14:15:22.368,5,1,3
14:15:22.368,2,-4,0
14:15:22.368,2,0,2
14:15:22.368,0,1,1
14:15:22.368,-2,1,2
14:15:22.368,7,-1,4
14:15:22.368,2,3,4
14:15:22.368,0,3,4
14:15:22.368,6,-1,3
14:15:22.368,-2,-2,2
14:15:22.368,-3,1,-1
14:15:22.368,1,0,1
14:15:22.400,4,2,1
14:15:22.400,-5,1,3
14:15:22.400,-1,1,1
14:15:22.400,-2,-2,1
14:15:22.400,1,0,2
14:15:22.400,-1,1,3
14:15:22.400,0,3,1
14:15:22.400,2,-3,2
14:15:22.400,-3,2,2
14:15:22.400,6,2,3
14:15:22.400,1,4,1
14:15:22.400,1,1,1
14:15:22.400,1,2,2
14:15:22.400,-1,5,2
14:15:22.400,2,1,1
14:15:22.400,-2,0,3
14:15:22.400,-2,0,0
14:15:22.400,2,-3,4
14:15:22.400,0,0,4
14:15:22.400,-1,0,0
14:15:22.400,0,4,1
14:15:22.400,0,-3,1
14:15:22.400,0,0,3
14:15:22.400,-4,0,3
14:15:22.400,-3,5,1
14:15:22.400,4,0,1
14:15:22.400,-4,3,0
14:15:22.400,5,2,2
14:15:22.400,-3,1,2
14:15:22.400,3,2,3
14:15:22.400,2,7,1
14:15:22.432,0,2,1
14:15:22.432,1,2,3
14:15:22.432,-2,0,1
14:15:22.432,-7,-2,0
14:15:22.432,0,-5,3
14:15:22.432,-6,-1,0
14:15:22.432,3,2,2
14:15:22.432,2,-2,2
14:15:22.432,3,-3,1
14:15:22.432,-5,1,0
14:15:22.432,-1,1,0
14:15:22.432,4,3,3
14:15:22.432,2,-1,2
14:15:22.432,-3,1,3
14:15:22.432,2,-1,2
14:15:22.432,-3,2,1
14:15:22.432,-2,2,1
14:15:22.432,3,-1,3
14:15:22.432,1,1,3
