TimeStamp,X,Y,Z
14:1:5.30,3,0,-1
14:1:5.30,1,1,0
14:1:5.30,5,2,-1
14:1:5.30,1,2,-1
14:1:5.30,4,5,-1
14:1:5.30,4,5,0
14:1:5.30,7,0,0
14:1:5.30,5,1,0
14:1:5.30,2,3,2
14:1:5.30,5,4,2
14:1:5.30,-1,-1,1
14:1:5.30,2,3,0
14:1:5.30,3,-1,-1
14:1:5.30,-7,3,0
14:1:5.30,0,0,-2
14:1:5.30,5,6,0
14:1:5.30,5,0,0
14:1:5.30,2,1,2
14:1:5.30,3,-1,0
14:1:5.30,3,5,-1
14:1:5.30,4,-1,1
14:1:5.30,-1,2,0
14:1:5.30,2,4,0
14:1:5.30,2,-2,-1
14:1:5.30,4,5,-1
14:1:5.30,2,3,0
14:1:5.30,3,-2,0
14:1:5.30,2,4,2
14:1:5.63,2,3,1
14:1:5.63,5,3,0
14:1:5.63,4,-1,2
14:1:5.63,0,1,0
14:1:5.63,3,1,-1
14:1:5.63,-2,1,-1
14:1:5.63,1,-4,-2
14:1:5.63,-1,-1,-1
14:1:5.63,1,4,-1
14:1:5.63,5,4,1
14:1:5.63,3,1,1
14:1:5.63,6,4,1
14:1:5.63,7,3,0
14:1:5.63,5,3,1
14:1:5.63,2,3,2
14:1:5.63,8,1,-1
14:1:5.63,3,2,-1
14:1:5.63,1,1,-2
14:1:5.63,-1,1,-1
14:1:5.63,-3,-1,0
14:1:5.63,0,-3,-1
14:1:5.63,-1,1,1
14:1:5.63,3,0,0
14:1:5.63,3,2,0
14:1:5.63,7,2,1
14:1:5.63,0,-1,-1
14:1:5.63,3,5,-1
14:1:5.63,3,0,0
14:1:5.63,4,2,-1
14:1:5.63,0,1,-1
14:1:5.63,3,3,1
14:1:5.63,-2,1,0
14:1:5.63,1,4,0
14:1:5.63,3,1,-1
14:1:5.92,-4,-4,1
14:1:5.92,0,2,0
14:1:5.92,3,4,1
14:1:5.92,2,-1,0
14:1:5.92,4,3,0
14:1:5.92,-4,3,0
14:1:5.92,0,3,0
14:1:5.92,1,-1,0
14:1:5.93,-1,3,-2
14:1:5.93,5,3,-1
14:1:5.93,3,-1,-1
14:1:5.93,3,0,1
14:1:5.93,5,3,0
14:1:5.93,3,4,1
14:1:5.93,6,2,0
14:1:5.93,-1,-1,1
14:1:5.93,0,1,1
14:1:5.93,2,1,-1
14:1:5.93,0,1,-2
14:1:5.93,2,2,-2
14:1:5.93,4,3,0
14:1:5.93,2,-1,0
14:1:5.93,-5,1,1
14:1:5.93,0,2,-1
14:1:5.93,4,8,1
14:1:5.93,0,0,0
14:1:5.93,4,2,2
14:1:5.93,7,0,1
14:1:5.124,4,2,-1
14:1:5.124,2,3,-1
14:1:5.124,4,-1,-1
14:1:5.124,3,2,-1
14:1:5.124,1,2,-1
14:1:5.124,1,2,0
14:1:5.124,2,-2,1
14:1:5.124,3,4,1
14:1:5.124,1,-1,2
14:1:5.124,0,4,0
14:1:5.124,7,2,0
14:1:5.124,0,3,-1
14:1:5.124,-1,3,-2
14:1:5.124,-2,1,-2
14:1:5.124,0,1,-1
14:1:5.124,5,1,0
14:1:5.124,5,1,1
14:1:5.124,6,4,0
14:1:5.124,2,4,2
14:1:5.124,1,0,0
14:1:5.124,8,5,0
14:1:5.124,1,2,0
14:1:5.124,0,1,-1
14:1:5.125,0,6,-1
14:1:5.125,1,4,-2
14:1:5.125,0,-1,0
14:1:5.125,-1,0,-1
14:1:5.125,0,-3,1
14:1:5.125,0,1,0
14:1:5.125,1,-2,0
14:1:5.125,7,1,0
14:1:5.125,7,1,0
14:1:5.156,7,0,0
14:1:5.156,-1,5,0
14:1:5.156,4,1,0
14:1:5.156,2,2,0
14:1:5.156,1,1,-1
14:1:5.156,3,5,1
14:1:5.156,3,1,0
14:1:5.156,4,3,0
14:1:5.156,2,1,1
14:1:5.156,1,1,0
14:1:5.156,5,3,-1
14:1:5.156,-5,1,0
14:1:5.156,1,1,0
14:1:5.156,1,1,0
14:1:5.156,-1,-4,-1
14:1:5.156,3,-1,0
14:1:5.156,-3,1,-2
14:1:5.156,5,1,-1
14:1:5.156,0,2,1
14:1:5.156,3,2,2
14:1:5.156,6,1,0
14:1:5.156,7,-1,0
14:1:5.156,2,4,1
14:1:5.156,2,3,1
14:1:5.156,5,1,1
14:1:5.156,1,1,0
14:1:5.156,0,3,-1
14:1:5.156,4,0,-1
14:1:5.156,0,1,-1
14:1:5.156,-2,1,0
14:1:5.156,4,-1,-2
14:1:5.156,6,0,0
14:1:5.188,3,1,1
14:1:5.188,4,1,0
14:1:5.188,1,0,0
14:1:5.188,7,2,1
14:1:5.188,1,5,0
14:1:5.188,-2,-1,0
14:1:5.188,0,1,-1
14:1:5.188,5,4,-1
14:1:5.188,4,6,0
14:1:5.188,7,2,1
14:1:5.188,1,1,0
14:1:5.188,-1,-3,2
14:1:5.188,3,4,1
14:1:5.188,5,-1,1
14:1:5.188,4,-1,-1
14:1:5.188,2,2,-1
14:1:5.188,-3,2,-1
14:1:5.188,3,-1,-3
14:1:5.188,-2,3,-3
