TimeStamp,X,Y,Z
15:5:13.821,2,-1,-1
15:5:13.821,0,4,0
15:5:13.822,1,5,0
15:5:13.822,8,4,0
15:5:13.822,3,1,1
15:5:13.822,5,6,0
15:5:13.822,0,0,0
15:5:13.822,1,3,-1
15:5:13.822,0,3,-2
15:5:13.822,-1,4,-3
15:5:13.822,1,4,0
15:5:13.822,7,1,-2
15:5:13.822,-2,2,-1
15:5:13.822,0,7,1
15:5:13.822,6,2,0
15:5:13.822,0,3,0
15:5:13.822,2,2,0
15:5:13.822,7,3,0
15:5:13.822,3,5,0
15:5:13.822,-4,7,-1
15:5:13.822,4,3,0
15:5:13.822,0,-1,-1
15:5:13.822,5,1,-1
15:5:13.822,0,1,0
15:5:13.822,0,-4,2
15:5:13.822,5,-1,1
15:5:13.822,-1,4,2
15:5:13.822,6,2,0
15:5:13.822,4,2,-1
15:5:13.822,1,5,0
15:5:13.822,1,4,-2
15:5:13.822,1,5,-1
15:5:13.822,2,1,0
15:5:13.822,1,2,0
15:5:13.849,2,0,1
15:5:13.849,4,1,0
15:5:13.849,1,2,0
15:5:13.849,5,3,0
15:5:13.849,2,0,0
15:5:13.849,1,1,-1
15:5:13.849,3,-1,-2
15:5:13.849,-2,7,0
15:5:13.849,3,1,-1
15:5:13.849,1,0,-2
15:5:13.849,5,3,-2
15:5:13.849,5,0,-1
15:5:13.849,2,3,0
15:5:13.849,1,1,0
15:5:13.849,5,4,0
15:5:13.849,3,2,-1
15:5:13.849,2,3,-1
15:5:13.849,1,5,1
15:5:13.849,6,4,1
15:5:13.849,-1,3,1
15:5:13.849,1,4,1
15:5:13.849,-3,2,0
15:5:13.849,0,-1,-1
15:5:13.849,1,1,-1
15:5:13.849,3,4,-1
15:5:13.849,3,0,-1
15:5:13.849,2,2,-2
15:5:13.849,-2,4,-1
15:5:13.849,2,1,0
15:5:13.879,1,3,1
15:5:13.879,1,5,-2
15:5:13.879,-2,4,0
15:5:13.879,4,5,1
15:5:13.879,3,4,0
15:5:13.879,6,6,0
15:5:13.879,3,7,0
15:5:13.879,5,2,-1
15:5:13.879,-1,-2,1
15:5:13.879,2,3,0
15:5:13.879,-1,4,2
15:5:13.879,3,2,0
15:5:13.879,-2,4,1
15:5:13.879,-1,3,-1
