TimeStamp,X,Y,Z
19:50:36.159,-2,-1,1
19:50:36.159,-1,1,1
19:50:36.159,-1,-1,3
19:50:36.159,-3,1,1
19:50:36.159,5,1,3
19:50:36.159,5,-1,2
19:50:36.159,-1,1,1
19:50:36.159,7,1,2
19:50:36.159,2,-2,3
19:50:36.159,6,-2,2
19:50:36.159,1,1,1
19:50:36.159,6,2,2
19:50:36.159,-1,0,1
19:50:36.159,-1,4,1
19:50:36.159,-1,2,2
19:50:36.159,-6,0,1
19:50:36.159,2,1,2
19:50:36.159,0,3,1
19:50:36.159,2,1,2
19:50:36.159,3,-1,4
19:50:36.159,1,0,3
19:50:36.159,-2,-1,3
19:50:36.159,-1,0,2
19:50:36.159,-4,1,0
19:50:36.159,1,2,1
19:50:36.159,-1,0,1
19:50:36.159,4,3,1
19:50:36.159,4,1,2
19:50:36.159,3,1,3
19:50:36.159,3,4,2
19:50:36.159,2,1,3
19:50:36.159,2,3,4
19:50:36.188,0,-2,2
19:50:36.188,2,-1,2
19:50:36.188,-4,2,1
19:50:36.188,-2,-2,0
19:50:36.188,0,0,0
19:50:36.188,-7,-2,1
19:50:36.188,0,0,1
19:50:36.188,1,3,1
19:50:36.188,2,-3,3
19:50:36.188,4,1,4
19:50:36.188,0,0,4
19:50:36.188,2,-1,4
19:50:36.188,-2,2,2
19:50:36.188,4,0,1
19:50:36.188,3,0,-1
19:50:36.188,0,-2,0
19:50:36.188,0,-1,0
19:50:36.188,1,0,2
19:50:36.188,4,-2,2
19:50:36.188,-3,1,4
19:50:36.188,4,0,2
19:50:36.188,3,0,3
19:50:36.188,2,0,1
19:50:36.188,-3,-2,2
19:50:36.188,3,0,0
19:50:36.188,-4,0,0
19:50:36.188,2,-2,1
19:50:36.188,-3,0,2
19:50:36.188,4,3,2
19:50:36.188,2,1,3
19:50:36.221,0,0,3
19:50:36.221,7,4,3
19:50:36.221,0,2,3
19:50:36.221,3,-2,3
19:50:36.221,-2,6,2
19:50:36.221,0,5,2
19:50:36.221,-1,-1,1
19:50:36.221,-4,4,3
19:50:36.221,-4,-2,2
19:50:36.221,-3,1,2
19:50:36.221,-4,-1,1
19:50:36.221,3,-1,2
19:50:36.221,5,-2,1
19:50:36.221,1,-3,3
19:50:36.221,-1,4,1
19:50:36.221,3,2,2
19:50:36.221,2,1,2
19:50:36.221,3,-2,1
19:50:36.221,-1,2,2
19:50:36.221,0,2,1
19:50:36.221,1,0,1
19:50:36.221,-2,-1,0
19:50:36.221,3,-4,1
19:50:36.221,1,-2,2
19:50:36.221,-1,2,3
19:50:36.221,4,-3,1
19:50:36.221,-1,0,2
19:50:36.221,1,-3,2
19:50:36.221,-3,1,2
19:50:36.221,-1,0,2
19:50:36.221,0,0,2
19:50:36.221,-2,1,1
19:50:36.251,3,-1,1
19:50:36.251,5,0,0
19:50:36.251,3,-3,2
19:50:36.251,4,-1,3
19:50:36.251,3,2,2
19:50:36.251,7,1,5
19:50:36.251,4,2,3
19:50:36.251,0,4,1
19:50:36.251,4,1,1
19:50:36.251,-5,0,1
19:50:36.251,-2,0,1
19:50:36.251,-2,2,0
19:50:36.251,1,3,2
19:50:36.251,-1,-1,2
19:50:36.251,2,-3,3
19:50:36.251,4,2,2
19:50:36.251,2,0,3
19:50:36.251,0,0,3
19:50:36.251,1,2,1
19:50:36.251,3,-1,1
19:50:36.251,1,3,0
19:50:36.251,-2,3,1
19:50:36.251,0,1,1
19:50:36.251,-2,2,1
19:50:36.251,3,-4,3
19:50:36.251,1,-2,2
19:50:36.251,0,-4,2
19:50:36.251,1,-5,2
19:50:36.251,3,1,2
19:50:36.251,3,0,3
19:50:36.283,2,-4,0
19:50:36.283,-3,0,0
19:50:36.283,5,-2,1
19:50:36.283,1,2,0
19:50:36.283,4,-2,2
19:50:36.283,-2,1,1
19:50:36.283,4,-1,3
19:50:36.283,5,0,2
19:50:36.283,0,3,3
19:50:36.283,7,0,3
19:50:36.283,0,1,1
19:50:36.283,-2,1,3
19:50:36.283,2,-1,1
19:50:36.283,0,1,1
19:50:36.283,1,1,1
19:50:36.283,-5,-1,2
19:50:36.283,-1,0,1
19:50:36.283,2,-1,1
19:50:36.283,-3,1,3
19:50:36.283,5,1,1
19:50:36.283,6,0,1
19:50:36.283,6,-4,3
19:50:36.283,3,0,2
19:50:36.283,-3,3,4
19:50:36.283,7,1,2
19:50:36.283,-2,1,2
19:50:36.283,-3,1,1
19:50:36.283,0,0,0
19:50:36.283,-1,2,2
19:50:36.283,2,2,2
19:50:36.283,-1,6,2
19:50:36.283,7,1,2
19:50:36.315,3,0,2
19:50:36.315,0,2,3
19:50:36.315,1,0,1
19:50:36.316,-4,-1,3
19:50:36.316,-4,4,1
19:50:36.316,-1,0,1
19:50:36.316,-1,-3,1
19:50:36.316,3,3,1
19:50:36.316,1,3,3
19:50:36.316,5,3,1
19:50:36.316,4,1,2
19:50:36.316,2,0,3
19:50:36.316,1,2,1
19:50:36.316,-1,0,3
19:50:36.316,-1,0,1
19:50:36.316,-5,3,1
19:50:36.316,1,0,2
19:50:36.316,3,-2,0
19:50:36.316,-6,-1,1
19:50:36.316,3,1,1
19:50:36.316,1,4,2
19:50:36.316,4,0,3
19:50:36.316,3,-1,3
19:50:36.316,4,1,3
19:50:36.316,-3,3,1
19:50:36.316,-1,2,2
19:50:36.316,4,4,0
19:50:36.316,-1,1,0
19:50:36.316,1,0,2
19:50:36.316,1,3,1
19:50:36.345,3,2,2
19:50:36.345,7,2,3
19:50:36.345,1,1,2
19:50:36.345,0,1,4
19:50:36.345,1,-2,2
19:50:36.345,-3,5,3
19:50:36.345,0,-2,1
19:50:36.345,-3,0,-1
19:50:36.345,-1,-2,1
19:50:36.345,1,-1,1
19:50:36.345,-4,1,2
19:50:36.345,-1,0,2
19:50:36.345,3,-3,4
19:50:36.345,3,0,3
19:50:36.345,3,2,3
19:50:36.345,3,-2,4
19:50:36.345,4,-3,2
19:50:36.345,-1,6,2
19:50:36.345,2,3,1
19:50:36.345,-3,0,1
19:50:36.345,1,-1,1
19:50:36.345,-1,1,1
19:50:36.345,-3,-6,3
19:50:36.347,4,1,3
19:50:36.347,-1,1,3
19:50:36.347,4,-3,3
19:50:36.347,-1,-2,3
19:50:36.347,-3,1,2
19:50:36.347,0,0,-1
19:50:36.347,2,3,0
19:50:36.347,2,-2,1
19:50:36.347,-3,-2,2
19:50:36.347,1,2,2
19:50:36.347,1,-1,1
19:50:36.376,2,-1,2
19:50:36.376,2,2,3
19:50:36.376,3,1,2
19:50:36.376,-4,0,3
19:50:36.376,-2,-3,1
19:50:36.376,-2,3,2
19:50:36.376,2,-4,0
19:50:36.376,-1,-2,1
19:50:36.376,-1,2,3
19:50:36.376,-1,1,1
19:50:36.376,-3,-1,3
19:50:36.376,1,-1,2
19:50:36.376,7,3,1
19:50:36.376,1,-3,2
19:50:36.376,1,2,1
19:50:36.376,0,3,2
