TimeStamp,X,Y,Z
17:9:2.539,2,5,0
17:9:2.539,3,2,0
17:9:2.539,-4,8,0
17:9:2.539,0,6,-2
17:9:2.539,-1,2,-2
17:9:2.539,-1,0,-1
17:9:2.539,-1,1,-1
17:9:2.539,-6,-1,-1
17:9:2.539,0,-1,-1
17:9:2.539,-1,0,2
17:9:2.539,-2,1,-1
17:9:2.539,0,-3,0
17:9:2.539,-3,4,-1
17:9:2.539,1,3,-3
17:9:2.539,4,4,-1
17:9:2.539,-1,-1,-2
17:9:2.539,-6,3,-1
17:9:2.539,3,0,0
17:9:2.539,2,2,1
17:9:2.539,3,2,0
17:9:2.539,1,1,0
17:9:2.539,0,4,-1
17:9:2.539,-5,3,0
17:9:2.539,1,4,0
17:9:2.539,-1,8,-2
17:9:2.539,0,2,-1
17:9:2.539,1,0,-2
17:9:2.539,-2,5,0
17:9:2.539,-2,-1,0
17:9:2.539,-6,1,-1
17:9:2.539,2,1,-1
17:9:2.539,3,5,0
17:9:2.570,3,0,-1
17:9:2.570,2,3,-1
17:9:2.570,0,8,-1
17:9:2.570,3,6,0
17:9:2.570,1,4,-1
17:9:2.570,-2,5,-2
17:9:2.570,3,6,0
17:9:2.570,-4,2,0
17:9:2.570,-2,3,0
17:9:2.570,-2,5,-1
17:9:2.570,6,4,0
17:9:2.570,-3,5,-2
17:9:2.570,-7,2,-1
17:9:2.570,-2,4,-1
17:9:2.570,2,3,-2
17:9:2.570,-1,-1,-1
17:9:2.570,-7,4,-2
17:9:2.570,0,5,-1
17:9:2.570,3,2,-2
17:9:2.570,0,5,-1
17:9:2.570,3,1,0
17:9:2.570,6,4,-1
17:9:2.570,1,0,0
17:9:2.570,0,5,-1
17:9:2.570,0,-1,0
17:9:2.570,2,2,0
17:9:2.570,-2,2,-1
17:9:2.570,2,3,-1
17:9:2.570,0,1,0
17:9:2.570,-6,3,-2
17:9:2.570,2,0,-2
17:9:2.570,2,6,-2
17:9:2.600,1,2,-1
17:9:2.600,4,5,0
17:9:2.600,7,3,1
17:9:2.600,-1,4,1
17:9:2.600,0,6,0
17:9:2.600,6,5,0
17:9:2.600,3,3,0
17:9:2.600,1,1,-1
17:9:2.600,-2,4,-2
17:9:2.600,0,6,0
17:9:2.600,-4,6,-1
17:9:2.600,-1,1,0
17:9:2.600,-2,2,0
17:9:2.600,2,1,0
17:9:2.600,-3,0,-2
17:9:2.600,-1,1,-1
17:9:2.600,-3,6,-1
17:9:2.600,1,0,0
17:9:2.600,-1,-1,-1
17:9:2.600,-4,7,-1
17:9:2.600,2,5,1
17:9:2.600,-1,5,0
17:9:2.600,-3,7,0
17:9:2.600,1,4,0
17:9:2.600,2,4,0
17:9:2.600,2,2,0
17:9:2.600,4,5,0
17:9:2.600,0,4,-1
17:9:2.600,0,0,-2
17:9:2.600,-8,1,0
17:9:2.632,-3,3,-1
17:9:2.632,-5,4,-1
17:9:2.632,2,3,0
17:9:2.632,-3,2,0
17:9:2.632,-1,3,-1
17:9:2.632,3,0,0
17:9:2.632,1,7,-1
17:9:2.632,1,0,-2
17:9:2.632,2,5,-1
17:9:2.632,-1,2,0
17:9:2.632,0,4,0
17:9:2.632,-1,1,-1
17:9:2.632,0,2,0
17:9:2.632,-6,4,0
17:9:2.632,0,3,0
17:9:2.632,0,5,1
17:9:2.632,-1,-1,-1
17:9:2.632,-1,3,0
17:9:2.632,0,3,0
17:9:2.632,0,1,0
17:9:2.632,1,0,1
17:9:2.632,2,1,0
17:9:2.632,-4,2,-2
