Millis, X Accel, Y Accel, Z Accel
31,0.83575,0.0037438,0.56664
32,0.82572,0.0037438,0.5566
32,0.82572,0.0037438,0.5566
33,0.83575,-0.0062397,0.5566
33,0.83575,0.0037438,0.5566
34,0.82572,0.013727,0.5566
34,0.83575,0.0037438,0.5566
35,0.82572,0.0037438,0.54656
35,0.82572,0.0037438,0.53652
36,0.82572,-0.0062397,0.56664
37,0.82572,0.0037438,0.54656
37,0.83575,0.0037438,0.5566
38,0.83575,0.0037438,0.5566
38,0.83575,-0.0062397,0.5566
39,0.83575,0.0037438,0.54656
39,0.83575,-0.0062397,0.54656
40,0.83575,0.0037438,0.56664
40,0.83575,0.0037438,0.5566
41,0.83575,0.0037438,0.54656
42,0.84578,-0.0062397,0.5566
42,0.83575,0.0037438,0.53652
43,0.83575,0.0037438,0.54656
43,0.83575,-0.0062397,0.54656
44,0.82572,-0.0062397,0.5566
44,0.82572,0.0037438,0.56664
45,0.83575,-0.0062397,0.5566
45,0.83575,-0.0062397,0.5566
46,0.83575,0.0037438,0.5566
47,0.82572,-0.0062397,0.54656
47,0.82572,0.0037438,0.53652
48,0.82572,0.0037438,0.5566
48,0.82572,0.0037438,0.56664
49,0.82572,-0.0062397,0.5566
49,0.83575,-0.0062397,0.5566
50,0.83575,0.013727,0.5566
50,0.82572,0.0037438,0.54656
51,0.81569,-0.0062397,0.5566
52,0.83575,0.0037438,0.56664
52,0.84578,-0.0062397,0.5566
53,0.83575,0.013727,0.54656
53,0.81569,0.0037438,0.54656
54,0.82572,0.0037438,0.54656
54,0.82572,0.0037438,0.54656
55,0.83575,0.0037438,0.51644
55,0.82572,0.0037438,0.5566
56,0.83575,0.0037438,0.54656
57,0.82572,0.0037438,0.56664
57,0.82572,0.0037438,0.54656
58,0.82572,-0.0062397,0.54656
58,0.8558,0.0037438,0.56664
59,0.84578,-0.0062397,0.5566
59,0.83575,0.0037438,0.5566
60,0.83575,0.0037438,0.5566
60,0.81569,0.0037438,0.56664
61,0.83575,0.0037438,0.56664
61,0.83575,0.0037438,0.5566
62,0.83575,-0.0062397,0.54656
63,0.83575,0.0037438,0.5566
63,0.82572,0.0037438,0.56664
64,0.82572,0.0037438,0.56664
64,0.84578,-0.0062397,0.5566
65,0.83575,-0.0062397,0.56664
65,0.83575,0.0037438,0.5566
66,0.82572,0.0037438,0.5566
66,0.82572,-0.0062397,0.5566
67,0.84578,-0.0062397,0.5566
68,0.83575,-0.0062397,0.54656
68,0.83575,0.0037438,0.5566
69,0.83575,0.0037438,0.53652
69,0.82572,0.0037438,0.5566
70,0.82572,0.0037438,0.54656
70,0.81569,-0.0062397,0.5566
71,0.82572,0.0037438,0.59677
71,0.83575,-0.0062397,0.5566
72,0.83575,-0.0062397,0.56664
73,0.83575,0.0037438,0.54656
73,0.83575,0.0037438,0.5566
74,0.83575,0.0037438,0.56664
74,0.82572,0.0037438,0.56664
75,0.83575,0.0037438,0.5566
75,0.82572,-0.016223,0.56664
76,0.82572,0.0037438,0.5566
76,0.83575,-0.0062397,0.5566
77,0.82572,0.0037438,0.53652
78,0.83575,0.0037438,0.5566
78,0.82572,0.0037438,0.57669
79,0.83575,0.0037438,0.56664
79,0.82572,-0.0062397,0.5566
80,0.83575,-0.0062397,0.54656
80,0.83575,0.0037438,0.54656
81,0.82572,0.0037438,0.5566
81,0.83575,0.0037438,0.54656
82,0.82572,-0.0062397,0.54656
82,0.83575,-0.0062397,0.56664
83,0.83575,0.0037438,0.5566
84,0.83575,0.0037438,0.5566
84,0.83575,0.0037438,0.54656
85,0.83575,0.013727,0.54656
85,0.83575,-0.0062397,0.56664
86,0.83575,0.0037438,0.56664
86,0.83575,-0.0062397,0.54656
87,0.83575,0.0037438,0.58673
87,0.82572,-0.0062397,0.5566
88,0.82572,0.0037438,0.5566
89,0.82572,0.013727,0.56664
89,0.83575,0.0037438,0.5566
90,0.83575,0.0037438,0.5566
90,0.83575,-0.0062397,0.57669
91,0.83575,0.0037438,0.5566
91,0.83575,-0.0062397,0.56664
92,0.82572,-0.0062397,0.5566
92,0.83575,0.0037438,0.5566
93,0.83575,-0.0062397,0.54656
94,0.83575,0.0037438,0.5566
94,0.83575,0.013727,0.54656
95,0.82572,0.013727,0.5566
95,0.82572,0.0037438,0.54656
96,0.83575,0.0037438,0.56664
96,0.83575,-0.0062397,0.5566
97,0.83575,-0.0062397,0.5566
97,0.83575,-0.0062397,0.54656
98,0.83575,0.0037438,0.5566
99,0.81569,0.0037438,0.54656
99,0.83575,0.0037438,0.5566
100,0.83575,-0.0062397,0.5566
100,0.83575,0.0037438,0.54656
101,0.84578,-0.0062397,0.54656
101,0.82572,0.0037438,0.5566
102,0.82572,0.0037438,0.54656
102,0.83575,0.0037438,0.54656
103,0.83575,-0.0062397,0.5566
104,0.82572,0.0037438,0.53652
104,0.82572,0.0037438,0.53652
105,0.82572,0.0037438,0.54656
105,0.83575,-0.0062397,0.54656
106,0.82572,-0.0062397,0.5566
106,0.83575,-0.0062397,0.5566
107,0.82572,0.0037438,0.54656
107,0.83575,0.0037438,0.5566
108,0.82572,0.0037438,0.5566
108,0.83575,-0.0062397,0.5566
109,0.83575,0.0037438,0.54656
110,0.83575,0.0037438,0.5566
110,0.83575,0.0037438,0.54656
111,0.82572,-0.0062397,0.54656
111,0.83575,0.0037438,0.54656
112,0.82572,-0.0062397,0.5566
112,0.83575,0.0037438,0.54656
113,0.83575,0.0037438,0.5566
113,0.83575,0.0037438,0.53652
114,0.82572,-0.0062397,0.56664
115,0.84578,-0.016223,0.56664
115,0.84578,-0.0062397,0.5566
116,0.83575,0.0037438,0.54656
116,0.83575,-0.0062397,0.53652
117,0.83575,0.0037438,0.54656
117,0.82572,0.0037438,0.54656
118,0.83575,-0.016223,0.56664
118,0.83575,-0.0062397,0.5566
119,0.83575,0.0037438,0.54656
120,0.81569,-0.016223,0.56664
120,0.81569,0.013727,0.5566
121,0.82572,-0.0062397,0.56664
121,0.83575,0.0037438,0.53652
122,0.82572,-0.0062397,0.56664
122,0.83575,-0.0062397,0.54656
123,0.83575,0.0037438,0.54656
123,0.82572,0.0037438,0.5566
124,0.82572,-0.0062397,0.54656
125,0.82572,0.0037438,0.54656
125,0.84578,-0.0062397,0.5566
126,0.83575,-0.0062397,0.56664
126,0.83575,-0.0062397,0.5566
127,0.82572,0.0037438,0.5566
127,0.82572,0.0037438,0.53652
128,0.82572,0.013727,0.54656
128,0.82572,0.0037438,0.56664
129,0.82572,0.0037438,0.5566
129,0.82572,-0.0062397,0.56664
130,0.82572,0.0037438,0.5566
131,0.84578,0.0037438,0.54656
131,0.83575,-0.0062397,0.5566
132,0.83575,0.0037438,0.5566
132,0.83575,0.0037438,0.54656
133,0.83575,-0.0062397,0.5566
133,0.82572,0.0037438,0.5566
134,0.82572,0.0037438,0.56664
134,0.83575,0.0037438,0.56664
135,0.83575,0.0037438,0.57669
136,0.83575,-0.0062397,0.5566
136,0.83575,0.0037438,0.5566
137,0.83575,-0.0062397,0.54656
137,0.83575,0.0037438,0.53652
138,0.82572,0.013727,0.54656
138,0.82572,0.0037438,0.5566
139,0.83575,0.0037438,0.54656
139,0.83575,-0.0062397,0.56664
140,0.82572,-0.0062397,0.56664
141,0.83575,0.0037438,0.5566
141,0.84578,0.0037438,0.5566
142,0.83575,0.0037438,0.5566
142,0.82572,0.0037438,0.5566
143,0.81569,0.0037438,0.54656
143,0.82572,0.0037438,0.56664
144,0.83575,-0.0062397,0.54656
144,0.82572,0.0037438,0.5566
145,0.83575,0.0037438,0.52648
146,0.83575,0.0037438,0.5566
146,0.82572,0.013727,0.5566
147,0.82572,-0.0062397,0.56664
147,0.82572,0.0037438,0.56664
148,0.83575,0.0037438,0.5566
148,0.82572,0.0037438,0.54656
149,0.83575,0.0037438,0.54656
149,0.82572,0.0037438,0.5566
150,0.83575,-0.016223,0.54656
151,0.83575,-0.0062397,0.5566
151,0.82572,-0.0062397,0.54656
152,0.82572,0.013727,0.54656
152,0.82572,0.0037438,0.56664
153,0.83575,-0.0062397,0.54656
153,0.82572,0.0037438,0.5566
154,0.83575,-0.0062397,0.54656
154,0.83575,0.0037438,0.49636
155,0.83575,0.0037438,0.56664
155,0.82572,-0.0062397,0.54656
156,0.82572,-0.0062397,0.5566
157,0.83575,-0.0062397,0.56664
157,0.83575,0.0037438,0.54656
158,0.83575,-0.0062397,0.53652
158,0.82572,0.013727,0.54656
159,0.82572,0.0037438,0.5566
159,0.83575,-0.0062397,0.5566
160,0.83575,-0.0062397,0.5566
160,0.83575,0.0037438,0.56664
161,0.83575,0.0037438,0.5566
162,0.83575,0.0037438,0.54656
162,0.83575,0.0037438,0.5566
163,0.83575,-0.0062397,0.5566
163,0.82572,0.0037438,0.5566
164,0.83575,0.0037438,0.54656
164,0.83575,0.0037438,0.54656
165,0.82572,-0.0062397,0.54656
165,0.82572,-0.0062397,0.54656
166,0.82572,-0.0062397,0.56664
167,0.82572,-0.0062397,0.54656
167,0.83575,-0.0062397,0.5566
168,0.82572,-0.0062397,0.54656
168,0.83575,0.0037438,0.54656
169,0.82572,0.0037438,0.53652
169,0.82572,0.0037438,0.52648
170,0.83575,0.0037438,0.54656
170,0.82572,0.0037438,0.5566
171,0.81569,-0.0062397,0.54656
172,0.84578,-0.0062397,0.5566
172,0.82572,-0.0062397,0.5566
173,0.82572,0.0037438,0.53652
173,0.83575,0.0037438,0.5566
174,0.82572,0.0037438,0.5566
174,0.82572,0.0037438,0.5566
175,0.83575,0.0037438,0.56664
175,0.83575,-0.0062397,0.5566
176,0.83575,0.0037438,0.53652
177,0.83575,0.0037438,0.5566
177,0.83575,0.013727,0.5566
178,0.79564,-0.0062397,0.5566
178,0.83575,0.0037438,0.5566
179,0.82572,0.0037438,0.57669
179,0.84578,-0.0062397,0.5566
180,0.82572,-0.0062397,0.54656
180,0.83575,0.0037438,0.5566
181,0.82572,-0.0062397,0.5566
181,0.83575,0.0037438,0.5566
182,0.82572,0.0037438,0.5566
183,0.82572,0.0037438,0.54656
183,0.83575,0.0037438,0.56664
184,0.82572,-0.0062397,0.5566
184,0.83575,-0.0062397,0.54656
185,0.83575,0.0037438,0.5566
185,0.83575,0.0037438,0.5566
186,0.83575,0.013727,0.5566
186,0.83575,0.0037438,0.54656
187,0.82572,0.013727,0.5566
188,0.82572,0.0037438,0.5566
188,0.83575,-0.0062397,0.54656
189,0.82572,0.0037438,0.5566
189,0.83575,-0.0062397,0.54656
190,0.84578,0.0037438,0.54656
190,0.83575,-0.0062397,0.54656
191,0.84578,0.013727,0.54656
191,0.83575,-0.0062397,0.54656
192,0.83575,0.0037438,0.5566
193,0.82572,0.0037438,0.5566
193,0.82572,0.0037438,0.5566
194,0.82572,-0.0062397,0.5566
194,0.82572,0.013727,0.56664
195,0.82572,-0.0062397,0.5566
195,0.82572,0.0037438,0.56664
196,0.83575,-0.0062397,0.5566
196,0.82572,0.013727,0.57669
197,0.83575,0.0037438,0.5566
198,0.82572,0.0037438,0.54656
198,0.82572,0.013727,0.54656
199,0.82572,0.0037438,0.56664
199,0.82572,-0.0062397,0.56664
200,0.82572,-0.0062397,0.54656
200,0.83575,-0.0062397,0.54656
201,0.82572,0.0037438,0.5566
201,0.83575,-0.0062397,0.53652
202,0.82572,-0.0062397,0.54656
202,0.82572,0.0037438,0.54656
203,0.81569,0.0037438,0.53652
204,0.82572,0.0037438,0.5566
204,0.84578,0.0037438,0.54656
205,0.82572,0.0037438,0.5566
205,0.82572,-0.0062397,0.57669
206,0.83575,0.0037438,0.54656
206,0.83575,0.0037438,0.5566
207,0.82572,0.0037438,0.54656
207,0.83575,0.0037438,0.54656
208,0.82572,0.0037438,0.5566
209,0.83575,-0.0062397,0.54656
209,0.83575,0.0037438,0.54656
210,0.83575,-0.0062397,0.54656
210,0.83575,-0.0062397,0.56664
211,0.83575,0.0037438,0.5566
211,0.82572,0.0037438,0.5566
212,0.83575,0.0037438,0.5566
212,0.82572,0.0037438,0.5566
213,0.83575,-0.0062397,0.56664
214,0.83575,0.0037438,0.53652
214,0.83575,0.0037438,0.5566
215,0.83575,0.0037438,0.5566
215,0.83575,0.0037438,0.5566
216,0.82572,-0.016223,0.54656
216,0.83575,-0.0062397,0.5566
217,0.83575,0.0037438,0.5566
217,0.82572,0.0037438,0.5566
218,0.83575,0.0037438,0.5566
219,0.83575,-0.0062397,0.53652
219,0.83575,0.0037438,0.56664
220,0.83575,-0.0062397,0.54656
220,0.83575,-0.0062397,0.56664
221,0.83575,0.0037438,0.5566
221,0.82572,0.0037438,0.54656
222,0.83575,0.0037438,0.5566
222,0.82572,-0.0062397,0.54656
223,0.83575,-0.0062397,0.57669
224,0.84578,-0.0062397,0.5566
224,0.83575,-0.0062397,0.5566
225,0.83575,0.0037438,0.5566
225,0.83575,0.0037438,0.53652
226,0.82572,0.0037438,0.54656
226,0.82572,0.0037438,0.54656
227,0.82572,-0.0062397,0.54656
227,0.82572,-0.0062397,0.5566
228,0.83575,-0.0062397,0.54656
228,0.83575,0.0037438,0.54656
229,0.83575,-0.0062397,0.54656
230,0.83575,-0.0062397,0.5566
230,0.83575,0.0037438,0.5566
231,0.83575,-0.0062397,0.5566
231,0.83575,0.0037438,0.56664
232,0.83575,0.0037438,0.54656
232,0.83575,0.0037438,0.5566
233,0.83575,-0.0062397,0.5566
233,0.82572,0.0037438,0.54656
234,0.83575,0.0037438,0.54656
235,0.82572,-0.0062397,0.54656
235,0.82572,-0.0062397,0.54656
236,0.83575,-0.0062397,0.5566
236,0.84578,-0.0062397,0.5566
237,0.83575,0.013727,0.5566
237,0.82572,0.0037438,0.5566
238,0.82572,0.0037438,0.54656
238,0.83575,-0.0062397,0.5566
239,0.83575,-0.0062397,0.54656
240,0.83575,0.0037438,0.5566
240,0.83575,-0.0062397,0.54656
241,0.82572,0.0037438,0.54656
241,0.83575,-0.0062397,0.5566
242,0.84578,0.0037438,0.54656
242,0.83575,0.0037438,0.54656
243,0.82572,0.013727,0.5566
243,0.82572,0.0037438,0.54656
244,0.83575,0.0037438,0.5566
245,0.82572,0.0037438,0.54656
245,0.82572,0.0037438,0.5566
246,0.83575,0.0037438,0.5566
246,0.82572,0.0037438,0.5566
247,0.83575,-0.0062397,0.56664
247,0.83575,0.0037438,0.54656
248,0.83575,0.013727,0.5566
248,0.83575,0.0037438,0.54656
249,0.83575,0.0037438,0.5566
249,0.84578,0.0037438,0.5566
250,0.83575,0.0037438,0.5064
251,0.83575,0.0037438,0.54656
251,0.82572,0.0037438,0.5566
252,0.82572,-0.0062397,0.54656
252,0.83575,0.0037438,0.52648
253,0.82572,-0.0062397,0.5566
253,0.82572,0.0037438,0.5566
254,0.82572,0.0037438,0.54656
254,0.83575,-0.0062397,0.54656
255,0.83575,0.0037438,0.5566
256,0.83575,-0.0062397,0.53652
256,0.82572,-0.0062397,0.54656
257,0.83575,-0.0062397,0.5566
257,0.82572,0.013727,0.5566
258,0.82572,-0.0062397,0.54656
258,0.83575,-0.0062397,0.5566
259,0.82572,0.0037438,0.5566
259,0.82572,-0.0062397,0.5566
260,0.82572,0.0037438,0.54656
261,0.82572,0.0037438,0.5566
261,0.82572,-0.0062397,0.54656
262,0.83575,0.0037438,0.5566
262,0.83575,-0.0062397,0.5566
263,0.82572,0.0037438,0.54656
263,0.82572,0.0037438,0.5566
264,0.82572,0.013727,0.54656
264,0.82572,0.0037438,0.5566
265,0.82572,0.0037438,0.5566
266,0.83575,0.0037438,0.56664
266,0.82572,0.0037438,0.5566
267,0.83575,0.0037438,0.5566
267,0.83575,0.033694,0.5566
268,0.82572,0.0037438,0.54656
268,0.82572,0.0037438,0.5566
269,0.83575,-0.0062397,0.54656
269,0.83575,-0.0062397,0.54656
270,0.82572,0.0037438,0.54656
271,0.82572,0.0037438,0.54656
271,0.82572,-0.0062397,0.54656
272,0.83575,-0.0062397,0.54656
272,0.83575,0.0037438,0.52648
273,0.82572,-0.016223,0.5566
273,0.82572,0.0037438,0.5566
274,0.83575,-0.0062397,0.5566
274,0.83575,-0.0062397,0.5566
275,0.84578,0.013727,0.54656
275,0.82572,0.0037438,0.5566
276,0.82572,-0.0062397,0.56664
277,0.83575,-0.0062397,0.54656
277,0.84578,0.0037438,0.5566
278,0.82572,-0.0062397,0.54656
278,0.83575,-0.0062397,0.54656
279,0.82572,0.0037438,0.56664
279,0.83575,-0.0062397,0.5566
280,0.83575,-0.0062397,0.5566
280,0.82572,0.013727,0.56664
281,0.83575,0.0037438,0.54656
282,0.82572,0.023711,0.54656
282,0.83575,0.0037438,0.56664
283,0.82572,-0.0062397,0.5566
283,0.83575,0.0037438,0.54656
284,0.82572,0.0037438,0.56664
284,0.82572,0.0037438,0.5566
285,0.83575,0.0037438,0.56664
285,0.83575,0.0037438,0.54656
286,0.83575,-0.0062397,0.54656
287,0.82572,0.0037438,0.5566
287,0.82572,0.0037438,0.5566
288,0.81569,0.0037438,0.5566
288,0.83575,-0.0062397,0.5566
289,0.82572,0.0037438,0.56664
289,0.83575,-0.0062397,0.54656
290,0.82572,0.013727,0.54656
290,0.81569,0.0037438,0.5566
291,0.83575,0.0037438,0.5566
292,0.83575,-0.0062397,0.54656
292,0.83575,0.0037438,0.54656
293,0.83575,0.013727,0.56664
293,0.82572,0.0037438,0.5566
294,0.82572,0.013727,0.56664
294,0.83575,0.0037438,0.56664
295,0.83575,0.0037438,0.57669
295,0.83575,0.0037438,0.5566
296,0.82572,0.013727,0.57669
297,0.83575,0.0037438,0.54656
297,0.84578,-0.0062397,0.54656
298,0.83575,0.0037438,0.5566
298,0.83575,0.013727,0.5566
299,0.82572,0.0037438,0.54656
299,0.82572,0.0037438,0.5566
300,0.83575,-0.0062397,0.5566
300,0.83575,0.0037438,0.56664
301,0.82572,0.0037438,0.54656
301,0.83575,0.0037438,0.5566
302,0.81569,-0.0062397,0.5566
303,0.82572,0.0037438,0.5566
303,0.82572,0.0037438,0.56664
304,0.83575,0.0037438,0.5566
304,0.83575,0.0037438,0.56664
305,0.83575,0.0037438,0.53652
305,0.82572,0.0037438,0.54656
306,0.83575,0.0037438,0.56664
306,0.82572,-0.0062397,0.5566
307,0.83575,0.0037438,0.5566
308,0.82572,-0.0062397,0.5566
308,0.83575,0.013727,0.5566
309,0.83575,0.0037438,0.54656
309,0.83575,0.013727,0.53652
310,0.81569,0.0037438,0.5566
310,0.83575,0.0037438,0.5566
311,0.82572,0.0037438,0.5566
311,0.81569,0.0037438,0.5566
312,0.79564,0.0037438,0.54656
313,0.82572,0.0037438,0.5566
313,0.82572,-0.0062397,0.5566
314,0.83575,0.0037438,0.54656
314,0.83575,0.0037438,0.5566
315,0.83575,0.0037438,0.5566
315,0.83575,0.0037438,0.54656
316,0.82572,0.0037438,0.5566
316,0.82572,0.013727,0.56664
317,0.82572,-0.0062397,0.54656
318,0.83575,-0.0062397,0.56664
318,0.83575,0.0037438,0.54656
319,0.82572,0.0037438,0.54656
319,0.82572,0.0037438,0.5566
320,0.83575,0.023711,0.54656
320,0.83575,-0.0062397,0.5566
321,0.83575,0.0037438,0.5566
321,0.82572,-0.0062397,0.5566
322,0.82572,0.0037438,0.54656
322,0.82572,0.0037438,0.56664
323,0.82572,-0.016223,0.5566
324,0.83575,0.0037438,0.5566
324,0.83575,-0.0062397,0.56664
325,0.83575,0.0037438,0.5566
325,0.82572,-0.0062397,0.5566
326,0.82572,0.0037438,0.5566
326,0.82572,-0.0062397,0.5566
327,0.83575,-0.0062397,0.5566
327,0.83575,-0.0062397,0.5566
328,0.83575,0.0037438,0.54656
329,0.83575,0.013727,0.54656
329,0.81569,-0.0062397,0.54656
330,0.82572,-0.0062397,0.54656
330,0.83575,-0.0062397,0.54656
331,0.83575,0.0037438,0.56664
331,0.82572,0.0037438,0.54656
332,0.83575,0.0037438,0.54656
332,0.82572,0.0037438,0.5566
333,0.83575,0.0037438,0.5566
334,0.82572,0.0037438,0.54656
334,0.82572,0.0037438,0.5566
335,0.84578,-0.0062397,0.5566
335,0.83575,-0.0062397,0.56664
336,0.83575,-0.0062397,0.5566
336,0.83575,0.0037438,0.5566
337,0.82572,0.0037438,0.56664
337,0.82572,0.0037438,0.5566
338,0.82572,0.0037438,0.54656
339,0.82572,-0.0062397,0.5566
339,0.83575,-0.0062397,0.56664
340,0.82572,-0.016223,0.56664
340,0.84578,0.0037438,0.54656
341,0.83575,0.0037438,0.54656
341,0.84578,0.0037438,0.54656
342,0.82572,0.0037438,0.5566
342,0.83575,0.0037438,0.5566
343,0.83575,-0.0062397,0.5566
344,0.84578,0.013727,0.56664
344,0.83575,-0.0062397,0.53652
345,0.82572,0.0037438,0.54656
345,0.83575,0.0037438,0.54656
346,0.83575,0.0037438,0.5566
346,0.82572,-0.0062397,0.54656
347,0.83575,0.0037438,0.56664
347,0.83575,-0.0062397,0.56664
348,0.83575,0.0037438,0.5566
348,0.83575,-0.0062397,0.5566
349,0.84578,-0.0062397,0.54656
350,0.82572,-0.0062397,0.5566
350,0.82572,0.0037438,0.56664
351,0.83575,-0.0062397,0.57669
351,0.83575,-0.0062397,0.56664
352,0.83575,0.0037438,0.5566
352,0.82572,0.0037438,0.5566
353,0.83575,-0.0062397,0.54656
353,0.82572,0.0037438,0.5566
354,0.83575,-0.0062397,0.56664
355,0.82572,-0.016223,0.5566
355,0.82572,0.0037438,0.5566
356,0.83575,-0.0062397,0.5566
356,0.83575,0.0037438,0.5566
357,0.82572,0.0037438,0.5566
357,0.83575,0.0037438,0.54656
358,0.82572,0.0037438,0.53652
358,0.83575,0.0037438,0.54656
359,0.82572,-0.0062397,0.54656
360,0.83575,-0.0062397,0.5566
360,0.83575,0.0037438,0.5566
361,0.83575,0.0037438,0.56664
361,0.83575,0.0037438,0.5566
362,0.82572,0.0037438,0.54656
362,0.82572,0.0037438,0.54656
363,0.83575,0.0037438,0.5566
363,0.83575,-0.0062397,0.56664
364,0.83575,-0.0062397,0.5566
365,0.83575,0.0037438,0.54656
365,0.83575,0.0037438,0.54656
366,0.83575,0.0037438,0.54656
366,0.82572,-0.0062397,0.54656
367,0.84578,-0.0062397,0.54656
367,0.83575,-0.0062397,0.57669
368,0.81569,0.0037438,0.54656
368,0.83575,-0.0062397,0.56664
369,0.83575,-0.0062397,0.54656
369,0.84578,0.0037438,0.5566
370,0.83575,0.0037438,0.54656
371,0.83575,0.0037438,0.54656
371,0.83575,0.013727,0.54656
372,0.83575,0.0037438,0.5566
372,0.83575,-0.0062397,0.5566
373,0.83575,-0.0062397,0.52648
373,0.83575,0.0037438,0.5566
374,0.82572,0.0037438,0.5566
374,0.83575,0.0037438,0.54656
375,0.82572,0.0037438,0.5566
376,0.84578,-0.0062397,0.5566
376,0.83575,0.0037438,0.53652
377,0.83575,0.0037438,0.54656
377,0.83575,0.0037438,0.56664
378,0.82572,-0.0062397,0.5566
378,0.83575,0.0037438,0.56664
379,0.82572,-0.0062397,0.5566
379,0.83575,0.0037438,0.5566
380,0.82572,0.013727,0.54656
381,0.82572,0.0037438,0.56664
381,0.82572,0.0037438,0.56664
382,0.82572,0.0037438,0.5566
382,0.83575,0.0037438,0.5566
383,0.83575,0.0037438,0.5566
383,0.83575,0.0037438,0.5566
384,0.82572,-0.0062397,0.5566
384,0.83575,0.013727,0.5566
385,0.82572,0.013727,0.56664
386,0.83575,-0.0062397,0.54656
386,0.83575,0.0037438,0.54656
387,0.83575,0.0037438,0.5566
387,0.82572,-0.0062397,0.54656
388,0.82572,-0.0062397,0.5566
388,0.82572,-0.0062397,0.54656
389,0.84578,-0.0062397,0.5566
389,0.83575,0.0037438,0.56664
390,0.82572,0.0037438,0.54656
391,0.81569,-0.0062397,0.5566
391,0.83575,-0.03619,0.5566
392,0.82572,-0.0062397,0.5566
392,0.83575,0.0037438,0.53652
393,0.83575,-0.0062397,0.5566
393,0.83575,0.0037438,0.5566
394,0.82572,0.013727,0.54656
394,0.82572,0.0037438,0.5566
395,0.81569,0.0037438,0.54656
395,0.82572,0.0037438,0.5566
396,0.83575,0.0037438,0.54656
397,0.83575,0.0037438,0.5566
397,0.83575,0.0037438,0.56664
398,0.82572,0.0037438,0.5566
398,0.83575,-0.0062397,0.53652
399,0.83575,0.0037438,0.54656
399,0.82572,0.0037438,0.53652
400,0.82572,0.0037438,0.5566
400,0.82572,0.0037438,0.5566
401,0.83575,-0.0062397,0.5566
402,0.82572,0.0037438,0.5566
402,0.83575,0.0037438,0.53652
403,0.83575,0.0037438,0.5566
403,0.81569,0.013727,0.5566
404,0.81569,0.0037438,0.54656
404,0.82572,0.0037438,0.5566
405,0.83575,-0.0062397,0.54656
405,0.82572,0.0037438,0.54656
406,0.83575,0.0037438,0.5566
407,0.82572,0.0037438,0.5566
407,0.82572,-0.0062397,0.56664
408,0.83575,0.0037438,0.5566
408,0.83575,-0.0062397,0.5566
409,0.82572,0.0037438,0.5566
409,0.82572,0.0037438,0.5566
410,0.83575,0.013727,0.56664
410,0.83575,0.0037438,0.5566
411,0.83575,0.0037438,0.54656
412,0.81569,0.0037438,0.54656
412,0.83575,0.0037438,0.56664
413,0.82572,0.0037438,0.56664
413,0.83575,0.0037438,0.54656
414,0.83575,0.0037438,0.5566
414,0.82572,0.0037438,0.5566
415,0.82572,0.0037438,0.5566
415,0.83575,0.0037438,0.54656
416,0.83575,0.0037438,0.5566
417,0.83575,0.013727,0.54656
417,0.82572,0.013727,0.54656
418,0.82572,0.0037438,0.54656
418,0.84578,0.0037438,0.54656
419,0.82572,-0.0062397,0.54656
419,0.83575,0.0037438,0.53652
420,0.82572,-0.0062397,0.5566
420,0.83575,-0.0062397,0.5566
421,0.83575,0.0037438,0.56664
421,0.83575,0.013727,0.54656
