TimeStamp,X,Y,Z
15:58:4.188,2,3,1
15:58:4.188,0,-1,-2
15:58:4.188,4,-3,-1
15:58:4.188,-6,-5,-1
15:58:4.188,3,-3,0
15:58:4.188,-3,1,1
15:58:4.188,3,-2,0
15:58:4.188,3,0,1
15:58:4.188,3,4,1
15:58:4.188,6,-2,0
15:58:4.188,2,3,0
15:58:4.188,-2,1,2
15:58:4.188,4,2,1
15:58:4.188,2,-3,0
15:58:4.188,0,-4,-1
15:58:4.188,-3,0,1
15:58:4.188,6,-1,2
15:58:4.188,-1,-2,1
15:58:4.188,2,-1,0
15:58:4.188,6,-5,0
15:58:4.188,-2,-3,0
15:58:4.188,1,-4,0
15:58:4.188,0,-1,1
15:58:4.188,4,-2,0
15:58:4.188,1,-2,0
15:58:4.188,-3,-2,0
15:58:4.188,7,-3,1
15:58:4.188,3,-2,2
15:58:4.188,1,-2,1
15:58:4.188,4,-2,0
15:58:4.218,7,-3,0
15:58:4.218,4,-1,1
15:58:4.218,0,4,0
15:58:4.218,4,0,1
15:58:4.218,3,-1,0
15:58:4.218,-1,1,0
15:58:4.218,2,-1,1
15:58:4.218,1,-5,2
15:58:4.218,0,-4,0
15:58:4.218,2,1,1
15:58:4.218,3,-3,1
15:58:4.218,6,-3,-1
15:58:4.218,-5,2,-1
15:58:4.218,2,2,-1
15:58:4.218,3,1,0
15:58:4.218,3,-5,0
15:58:4.218,1,0,1
15:58:4.218,5,2,2
15:58:4.218,1,-2,2
15:58:4.218,-1,0,2
15:58:4.218,5,0,1
15:58:4.218,3,-2,0
15:58:4.218,-2,-3,-1
15:58:4.218,-1,0,-1
15:58:4.218,-1,2,0
15:58:4.218,2,-2,0
15:58:4.218,-3,-5,1
15:58:4.218,3,1,-1
15:58:4.218,3,2,1
15:58:4.218,-1,-3,0
15:58:4.218,5,-4,0
15:58:4.218,4,4,-1
15:58:4.251,2,-2,0
15:58:4.251,3,-1,0
15:58:4.251,1,1,1
15:58:4.251,11,-2,1
15:58:4.251,2,-1,1
15:58:4.251,3,-1,1
15:58:4.251,0,3,2
15:58:4.251,1,-4,1
15:58:4.251,2,-5,0
15:58:4.251,-1,3,-1
15:58:4.251,4,-4,0
15:58:4.251,2,-1,0
15:58:4.251,0,-3,0
15:58:4.251,3,0,1
15:58:4.251,0,-1,2
15:58:4.251,1,1,1
15:58:4.251,1,-1,2
15:58:4.251,0,-3,-1
15:58:4.251,2,3,0
15:58:4.251,2,4,-1
15:58:4.251,5,5,0
15:58:4.251,1,-1,0
15:58:4.251,3,-4,2
15:58:4.251,0,0,1
15:58:4.251,4,-3,2
15:58:4.251,2,-2,0
15:58:4.251,0,0,0
15:58:4.251,1,-1,1
15:58:4.251,4,-2,-1
15:58:4.251,-7,-5,-1
15:58:4.251,-1,-3,-1
15:58:4.251,4,1,-1
15:58:4.284,3,-5,0
15:58:4.284,-3,-1,1
15:58:4.284,11,1,2
15:58:4.284,8,1,0
15:58:4.284,1,-3,1
15:58:4.284,7,1,0
15:58:4.284,1,1,0
15:58:4.284,2,-6,0
15:58:4.284,-2,2,1
15:58:4.284,0,2,0
15:58:4.284,5,2,-1
15:58:4.284,-3,-5,0
15:58:4.284,1,1,0
15:58:4.284,6,-3,1
15:58:4.284,0,-1,2
15:58:4.284,-3,-2,0
15:58:4.284,3,2,-1
15:58:4.284,2,-4,1
15:58:4.284,7,-2,0
15:58:4.284,-3,1,0
15:58:4.284,1,1,0
15:58:4.284,1,-1,0
15:58:4.284,2,2,2
15:58:4.284,4,4,2
15:58:4.284,4,-1,2
15:58:4.284,7,-3,1
15:58:4.284,0,6,0
15:58:4.284,6,0,-1
15:58:4.284,1,-5,-1
15:58:4.284,-3,-2,0
15:58:4.284,1,-3,1
15:58:4.284,-1,-5,0
15:58:4.284,4,-2,1
15:58:4.284,1,0,2
15:58:4.314,4,-3,-1
15:58:4.314,6,-2,-1
15:58:4.314,-2,1,0
15:58:4.314,6,-1,1
15:58:4.314,2,1,1
15:58:4.314,1,0,1
15:58:4.314,1,2,1
15:58:4.314,6,-2,0
15:58:4.314,1,-1,1
15:58:4.314,2,1,1
15:58:4.314,0,2,0
15:58:4.314,3,-1,-1
15:58:4.314,-3,-3,-1
15:58:4.314,0,-5,-1
15:58:4.314,2,3,-1
15:58:4.314,1,-5,0
15:58:4.314,3,-3,0
15:58:4.314,1,3,2
15:58:4.314,7,-3,1
15:58:4.314,-1,-1,4
15:58:4.314,0,-3,1
15:58:4.314,4,3,0
15:58:4.314,6,-3,-1
15:58:4.314,0,-2,0
15:58:4.314,-3,2,0
15:58:4.314,6,-2,3
15:58:4.314,-1,-1,3
15:58:4.314,2,-3,1
15:58:4.314,5,-1,2
15:58:4.314,1,-5,1
15:58:4.343,-1,-2,-1
15:58:4.343,2,-1,-1
15:58:4.343,6,-2,-1
15:58:4.343,3,-5,-1
15:58:4.343,-2,0,-1
15:58:4.343,3,-1,0
15:58:4.343,3,-2,1
15:58:4.343,-3,-2,1
15:58:4.343,2,1,2
15:58:4.343,0,-2,0
15:58:4.343,5,3,1
15:58:4.343,2,2,0
15:58:4.343,-1,2,0
15:58:4.343,4,1,-2
15:58:4.343,0,-4,0
15:58:4.343,1,-3,0
15:58:4.343,3,-2,1
15:58:4.343,3,2,-1
15:58:4.343,1,0,1
15:58:4.343,4,-4,1
15:58:4.343,2,-5,0
15:58:4.343,-4,-1,1
15:58:4.343,0,-1,0
15:58:4.343,3,3,-1
15:58:4.343,5,-3,1
15:58:4.343,3,1,2
15:58:4.343,7,1,0
15:58:4.343,1,1,0
15:58:4.375,3,-2,2
15:58:4.375,5,1,2
15:58:4.375,4,0,1
15:58:4.375,0,-2,0
15:58:4.375,0,-2,0
15:58:4.375,-4,1,0
15:58:4.375,3,-2,2
15:58:4.375,4,-2,2
15:58:4.375,1,-3,0
15:58:4.375,3,-3,1
15:58:4.375,5,-3,1
15:58:4.375,0,-5,0
15:58:4.375,4,2,1
15:58:4.375,8,-1,0
15:58:4.375,5,-7,-2
15:58:4.375,-5,0,0
15:58:4.375,4,0,1
15:58:4.375,6,-2,1
15:58:4.375,2,-1,1
15:58:4.375,2,1,0
15:58:4.375,5,-1,2
15:58:4.375,2,-4,1
15:58:4.375,3,4,-1
15:58:4.375,7,1,0
15:58:4.375,3,-2,-1
15:58:4.375,0,0,1
15:58:4.375,-4,1,1
15:58:4.375,3,-2,1
15:58:4.375,3,-2,0
15:58:4.375,1,-5,1
15:58:4.377,0,1,0
15:58:4.377,2,-1,1
15:58:4.408,3,-3,0
15:58:4.408,4,-1,-1
15:58:4.408,9,-1,-1
15:58:4.408,4,-3,2
15:58:4.408,2,1,1
15:58:4.408,3,4,1
15:58:4.408,1,-2,0
15:58:4.408,-1,3,2
15:58:4.408,-1,-1,0
15:58:4.408,2,-1,1
15:58:4.408,-4,-5,-1
15:58:4.408,-2,-5,-1
15:58:4.408,0,6,0
15:58:4.408,1,-5,1
15:58:4.408,1,-2,2
15:58:4.408,4,-1,1
15:58:4.408,3,-3,1
15:58:4.408,2,0,2
15:58:4.408,2,-1,0
15:58:4.408,4,-1,0
15:58:4.408,1,-3,0
15:58:4.408,2,-1,-1
15:58:4.408,1,3,-1
15:58:4.408,1,2,3
15:58:4.408,3,0,2
15:58:4.408,1,1,1
15:58:4.408,0,2,2
15:58:4.408,3,-4,0
15:58:4.408,-5,-4,0
15:58:4.408,3,0,-1
15:58:4.408,3,-4,1
15:58:4.408,6,-5,-1
15:58:4.408,-2,0,0
15:58:4.408,5,0,0
15:58:4.439,3,0,0
15:58:4.439,1,1,1
15:58:4.439,4,1,1
15:58:4.439,8,1,1
15:58:4.439,6,-2,0
15:58:4.439,3,4,1
15:58:4.439,6,2,0
15:58:4.439,5,-1,-2
15:58:4.439,0,-3,-1
15:58:4.439,1,-4,-1
15:58:4.439,1,-1,1
15:58:4.439,6,0,1
15:58:4.439,1,-4,2
15:58:4.439,-1,-2,2
15:58:4.439,0,-3,-1
15:58:4.439,3,1,0
15:58:4.439,0,-2,0
15:58:4.439,3,2,-2
15:58:4.439,3,-2,0
15:58:4.439,2,0,1
15:58:4.439,0,1,1
15:58:4.439,4,2,2
15:58:4.439,3,0,2
15:58:4.439,3,3,0
15:58:4.439,3,0,0
15:58:4.439,0,-2,1
15:58:4.439,-1,1,1
15:58:4.439,3,1,1
15:58:4.439,4,2,-1
15:58:4.439,3,-4,1
15:58:4.470,-1,0,0
15:58:4.470,0,-1,0
15:58:4.470,3,-4,1
15:58:4.470,2,-3,0
15:58:4.470,3,3,1
15:58:4.470,3,-4,0
15:58:4.470,4,-2,1
15:58:4.470,-3,2,1
15:58:4.470,1,-1,-1
15:58:4.470,4,0,-1
15:58:4.470,-1,-6,0
15:58:4.470,3,4,2
15:58:4.470,0,-4,0
15:58:4.470,-4,-2,0
15:58:4.470,4,-2,0
15:58:4.470,2,-2,-1
15:58:4.470,3,-3,-1
15:58:4.470,-4,-3,-1
15:58:4.470,4,-1,0
15:58:4.470,3,-2,1
15:58:4.470,1,-5,0
15:58:4.470,5,2,1
15:58:4.470,5,0,2
15:58:4.470,8,-2,0
15:58:4.470,1,3,-1
15:58:4.470,-1,-2,1
15:58:4.470,5,-1,1
15:58:4.470,6,-1,-1
15:58:4.470,5,1,-1
15:58:4.470,2,-1,2
15:58:4.470,5,1,2
15:58:4.470,-3,-2,2
15:58:4.503,2,1,1
15:58:4.503,0,-4,0
15:58:4.503,-5,-4,0
15:58:4.503,-1,1,0
15:58:4.503,1,-2,0
15:58:4.503,1,-1,0
15:58:4.503,5,-3,1
15:58:4.503,0,1,2
15:58:4.503,8,0,1
15:58:4.503,5,-2,1
15:58:4.503,6,1,0
15:58:4.503,5,-3,0
15:58:4.503,3,0,0
15:58:4.503,2,1,1
15:58:4.503,6,7,0
15:58:4.503,3,0,-1
15:58:4.503,4,-3,0
15:58:4.503,-2,-1,1
15:58:4.503,1,-2,1
15:58:4.503,3,-4,1
15:58:4.503,0,-5,0
15:58:4.503,3,-2,-1
15:58:4.503,5,-1,1
15:58:4.503,4,-4,-2
15:58:4.503,-4,0,-1
15:58:4.503,2,-1,0
15:58:4.503,3,1,0
15:58:4.503,4,-2,0
15:58:4.503,1,1,1
15:58:4.503,4,2,1
15:58:4.503,6,-1,1
15:58:4.503,2,0,2
15:58:4.530,4,1,1
15:58:4.530,0,-2,-1
15:58:4.530,1,-5,0
15:58:4.530,-3,-3,-2
15:58:4.530,0,3,-1
15:58:4.530,1,-7,0
15:58:4.530,2,-2,1
15:58:4.530,4,-3,0
15:58:4.530,4,-1,0
15:58:4.530,6,-4,0
15:58:4.530,-1,-9,-1
15:58:4.530,9,0,0
15:58:4.530,4,-3,0
15:58:4.530,1,-6,0
15:58:4.530,-3,-1,-1
15:58:4.530,8,-2,1
15:58:4.530,2,-1,1
15:58:4.530,0,-2,1
15:58:4.530,2,0,1
15:58:4.530,-2,-3,2
15:58:4.530,3,-5,0
15:58:4.530,4,3,0
15:58:4.530,2,0,0
15:58:4.530,6,-5,1
15:58:4.530,-1,-1,1
15:58:4.530,4,-1,0
15:58:4.530,3,-2,1
15:58:4.530,-1,-2,1
15:58:4.566,5,0,1
15:58:4.566,4,-2,-1
15:58:4.566,10,0,2
15:58:4.566,2,3,1
15:58:4.566,4,1,0
15:58:4.566,7,2,-1
15:58:4.566,-2,-4,0
15:58:4.566,-1,-1,1
15:58:4.566,3,-3,1
15:58:4.566,-1,-4,2
15:58:4.566,-1,-1,1
15:58:4.566,0,-3,1
15:58:4.566,7,-5,0
15:58:4.566,-7,-2,1
15:58:4.566,3,0,0
15:58:4.566,6,2,0
15:58:4.566,4,-2,1
15:58:4.566,5,4,1
15:58:4.566,6,-3,1
15:58:4.566,5,0,1
15:58:4.566,-1,2,2
15:58:4.566,6,0,0
15:58:4.566,4,0,0
15:58:4.566,0,-4,0
15:58:4.566,-1,-2,0
15:58:4.566,1,0,1
15:58:4.566,4,-4,2
15:58:4.566,-1,-1,1
15:58:4.566,1,1,0
15:58:4.566,7,-1,1
15:58:4.566,-2,0,-1
15:58:4.566,1,-3,-1
15:58:4.566,3,2,-3
15:58:4.566,3,-4,0
15:58:4.566,5,-2,0
15:58:4.566,-4,0,1
15:58:4.597,4,1,2
15:58:4.597,3,-3,1
15:58:4.597,-1,-2,2
15:58:4.597,4,3,2
15:58:4.597,-1,-1,0
15:58:4.597,3,-3,1
15:58:4.597,0,10,0
15:58:4.597,7,-1,-1
15:58:4.597,5,-4,-1
15:58:4.597,-1,-4,-1
15:58:4.597,4,-4,1
15:58:4.597,1,-7,2
15:58:4.597,8,0,-1
15:58:4.597,5,0,0
15:58:4.597,4,-4,-1
15:58:4.597,7,0,-1
15:58:4.597,0,3,1
15:58:4.597,4,0,0
15:58:4.597,5,0,-1
15:58:4.597,1,-2,0
15:58:4.597,-1,3,0
15:58:4.597,2,-3,0
15:58:4.597,4,-2,-1
15:58:4.597,1,0,1
15:58:4.597,1,-2,1
15:58:4.597,1,-1,-1
15:58:4.597,-4,-7,-1
15:58:4.597,1,-2,0
15:58:4.597,1,5,0
15:58:4.597,1,-5,-1
15:58:4.624,2,1,2
15:58:4.624,5,0,1
15:58:4.624,6,-3,0
15:58:4.624,0,2,0
15:58:4.624,4,-5,1
15:58:4.624,5,-3,-1
15:58:4.624,5,-5,-2
15:58:4.624,1,1,0
15:58:4.624,2,-2,0
15:58:4.624,6,-2,2
15:58:4.624,0,-2,2
15:58:4.624,4,-2,1
15:58:4.624,2,-3,-1
15:58:4.624,1,-7,-2
15:58:4.624,1,-2,0
15:58:4.624,4,0,-1
15:58:4.624,2,-1,-1
15:58:4.624,7,-1,1
15:58:4.624,2,-2,1
15:58:4.624,5,0,1
15:58:4.624,4,-2,3
15:58:4.624,0,0,0
15:58:4.624,-1,0,0
15:58:4.624,3,-5,1
15:58:4.624,4,1,-1
15:58:4.624,4,5,1
15:58:4.624,5,0,1
15:58:4.624,6,-5,-1
15:58:4.656,1,-1,1
15:58:4.656,0,-1,0
15:58:4.656,3,-6,0
15:58:4.656,3,-3,0
15:58:4.656,1,-3,-1
15:58:4.656,6,-1,-1
15:58:4.656,4,-5,-2
15:58:4.656,0,-1,-1
15:58:4.656,3,4,0
15:58:4.656,3,3,0
15:58:4.656,7,-1,0
15:58:4.656,4,0,2
15:58:4.656,2,1,2
15:58:4.656,6,-2,2
15:58:4.656,1,0,2
15:58:4.656,2,-1,0
15:58:4.656,2,-4,-1
15:58:4.656,0,-4,-1
15:58:4.656,-2,2,0
15:58:4.656,1,1,-1
15:58:4.656,5,-1,1
15:58:4.656,3,-3,0
15:58:4.656,5,1,0
15:58:4.656,7,0,0
15:58:4.656,1,-3,0
15:58:4.656,2,-5,0
