TimeStamp,X,Y,Z
16:35:5.357,-1,-1,2
16:35:5.357,0,0,0
16:35:5.357,-5,-3,0
16:35:5.357,0,1,-1
16:35:5.357,-5,0,-2
16:35:5.357,-7,4,-2
16:35:5.357,-2,2,-1
16:35:5.357,-2,-1,-1
16:35:5.357,1,-3,0
16:35:5.357,-1,2,1
16:35:5.357,-2,0,1
16:35:5.357,2,2,0
16:35:5.357,-4,-1,1
16:35:5.357,-2,2,-1
16:35:5.357,-2,-4,-1
16:35:5.357,-6,0,-1
16:35:5.357,-9,1,-3
16:35:5.357,-4,-1,-2
16:35:5.357,-5,-3,-1
16:35:5.357,-1,2,0
16:35:5.357,2,-2,2
16:35:5.357,-1,1,1
16:35:5.357,0,0,1
16:35:5.357,-6,3,0
16:35:5.357,-1,-1,0
16:35:5.357,-3,1,-1
16:35:5.357,-7,1,-1
16:35:5.357,-6,4,-1
16:35:5.357,-2,2,-1
16:35:5.391,-2,-3,0
16:35:5.391,-5,-1,0
16:35:5.391,-5,-2,0
16:35:5.391,-3,-3,1
16:35:5.391,-4,-2,0
16:35:5.391,1,-1,2
16:35:5.391,-1,-4,-1
16:35:5.391,-4,-4,0
16:35:5.391,-6,-1,-2
16:35:5.391,-10,0,-2
16:35:5.391,-3,-2,1
16:35:5.391,-3,-4,-1
16:35:5.391,-2,1,1
16:35:5.391,-2,-1,1
16:35:5.391,0,-2,1
16:35:5.391,-1,-1,1
16:35:5.391,-3,-1,-1
16:35:5.391,-3,2,0
16:35:5.391,-10,-4,0
16:35:5.391,-5,-1,-1
16:35:5.391,-10,-1,-2
16:35:5.391,-6,-4,-2
16:35:5.391,-3,-5,-1
16:35:5.391,-6,0,-1
16:35:5.391,0,2,-1
16:35:5.391,-2,-1,0
16:35:5.391,3,3,0
16:35:5.391,4,0,1
16:35:5.391,-1,-2,0
16:35:5.391,-1,1,0
16:35:5.391,-1,2,0
16:35:5.391,-3,3,1
16:35:5.391,-6,0,0
16:35:5.391,-6,4,-1
16:35:5.391,-5,-2,-1
16:35:5.391,-4,-2,-1
16:35:5.418,-4,-3,1
16:35:5.418,-4,3,1
16:35:5.418,-3,0,0
16:35:5.418,-1,-2,2
16:35:5.418,-5,-2,0
16:35:5.418,-3,-1,-1
16:35:5.418,-5,-1,-1
16:35:5.418,-10,1,-2
16:35:5.418,-4,1,-1
16:35:5.418,-6,-2,-2
16:35:5.418,-2,1,-1
16:35:5.418,1,1,-1
16:35:5.418,1,-2,1
16:35:5.418,1,-1,1
16:35:5.418,-5,1,0
16:35:5.418,-2,0,-1
16:35:5.418,-3,-2,-1
16:35:5.418,-6,-2,-1
16:35:5.418,-5,3,-2
16:35:5.418,-2,-1,-2
16:35:5.418,-3,-4,-1
16:35:5.418,-9,-1,-2
16:35:5.418,-1,-1,-1
16:35:5.418,1,4,0
16:35:5.418,-5,0,1
16:35:5.418,-6,1,2
16:35:5.450,1,-1,1
16:35:5.450,-3,-1,0
16:35:5.450,-4,2,0
16:35:5.450,-4,0,0
16:35:5.450,-4,-3,-1
16:35:5.450,-8,-2,-1
16:35:5.450,-3,-3,1
16:35:5.450,-7,-3,0
16:35:5.450,-2,0,0
16:35:5.450,-1,-3,2
16:35:5.450,-6,0,0
16:35:5.450,3,-1,1
16:35:5.450,-1,-2,-1
16:35:5.450,-4,-1,0
16:35:5.450,2,-3,-2
16:35:5.450,-7,-2,-2
16:35:5.450,-6,-2,0
16:35:5.450,-9,1,-1
16:35:5.450,1,-1,1
16:35:5.450,-2,1,2
16:35:5.450,-4,1,1
16:35:5.450,-2,2,1
16:35:5.450,-5,-2,1
16:35:5.450,-6,0,0
16:35:5.450,-4,4,-1
16:35:5.450,-3,0,-2
16:35:5.450,-5,-2,-1
16:35:5.450,-5,-3,-2
16:35:5.450,-4,3,0
16:35:5.450,-3,-4,1
16:35:5.450,-5,0,0
16:35:5.450,3,-3,2
16:35:5.482,-5,-2,0
16:35:5.482,-4,-2,1
16:35:5.482,-6,2,-2
16:35:5.482,-5,0,-1
16:35:5.482,1,2,-2
16:35:5.482,-4,-1,-1
16:35:5.482,-6,3,0
16:35:5.482,-3,-1,1
16:35:5.482,0,-3,1
16:35:5.482,-3,-3,1
16:35:5.482,-2,1,1
16:35:5.482,0,1,2
16:35:5.482,-11,-1,-1
16:35:5.482,-8,1,0
16:35:5.482,-4,-1,-1
16:35:5.482,-4,-3,0
16:35:5.482,-6,-1,0
16:35:5.482,-4,-2,-2
16:35:5.482,-3,0,0
16:35:5.482,-3,-5,1
16:35:5.482,1,-2,1
16:35:5.482,6,-1,2
16:35:5.482,1,-2,-1
16:35:5.482,-1,2,-1
16:35:5.482,-1,0,-1
16:35:5.482,-4,2,0
16:35:5.482,2,0,-1
16:35:5.482,-4,0,-2
16:35:5.482,-6,1,0
16:35:5.482,-1,2,0
16:35:5.482,-3,-5,1
16:35:5.482,0,-2,1
16:35:5.513,-2,-1,1
16:35:5.513,-1,-2,0
16:35:5.513,-7,2,0
16:35:5.513,-2,4,1
16:35:5.513,-2,1,-1
16:35:5.513,-4,-1,-1
16:35:5.513,-5,1,-1
16:35:5.513,-4,-2,0
16:35:5.513,-5,-1,0
16:35:5.513,-8,1,0
16:35:5.513,0,-1,1
16:35:5.513,2,-1,1
16:35:5.513,-1,-2,1
16:35:5.513,-2,-2,2
16:35:5.513,-3,-2,1
16:35:5.513,-3,-1,0
16:35:5.513,-2,-3,0
16:35:5.513,-4,-1,-2
16:35:5.513,-3,-3,0
16:35:5.513,-9,-1,-2
16:35:5.513,-3,-1,-1
16:35:5.513,-1,1,0
16:35:5.513,-3,-3,0
16:35:5.513,0,-4,2
16:35:5.513,-1,1,1
16:35:5.513,-2,0,0
16:35:5.513,-5,-2,-1
16:35:5.513,-9,0,0
16:35:5.513,-7,0,-2
16:35:5.513,-8,-2,-2
16:35:5.513,-4,-2,0
16:35:5.513,-4,6,-1
16:35:5.543,-2,-3,1
16:35:5.543,1,0,1
16:35:5.543,-4,-1,2
16:35:5.543,-3,-3,2
16:35:5.543,-7,-2,1
16:35:5.543,-4,-6,2
16:35:5.543,-1,-3,-1
16:35:5.543,-7,-1,-1
16:35:5.543,-5,-4,-2
16:35:5.543,-4,4,-1
16:35:5.543,0,-1,1
16:35:5.543,2,0,1
16:35:5.543,-4,0,1
16:35:5.543,-2,3,3
16:35:5.543,-4,-1,2
16:35:5.543,-1,-1,2
