Millis, X Accel, Y Accel, Z Accel
56,0.87586,0.033694,0.46624
57,0.86583,0.043678,0.47628
57,0.90594,0.033694,0.47628
58,0.86583,0.033694,0.46624
58,0.87586,0.023711,0.47628
59,0.86583,0.023711,0.47628
59,0.87586,0.013727,0.47628
60,0.87586,0.023711,0.47628
61,0.86583,0.023711,0.48632
61,0.87586,0.033694,0.48632
62,0.87586,0.063645,0.48632
62,0.87586,0.043678,0.48632
63,0.86583,0.043678,0.48632
63,0.86583,0.033694,0.46624
64,0.86583,0.033694,0.48632
64,0.86583,0.043678,0.47628
65,0.8558,0.043678,0.48632
65,0.87586,0.033694,0.47628
66,0.86583,0.033694,0.48632
67,0.87586,0.033694,0.48632
67,0.87586,0.033694,0.48632
68,0.86583,0.033694,0.48632
68,0.86583,0.033694,0.47628
69,0.87586,0.023711,0.5064
69,0.88589,0.033694,0.48632
70,0.86583,0.013727,0.49636
70,0.87586,0.033694,0.47628
71,0.87586,0.023711,0.48632
72,0.87586,0.023711,0.48632
72,0.8558,0.043678,0.5064
73,0.86583,0.043678,0.49636
73,0.8558,0.043678,0.46624
74,0.87586,0.023711,0.47628
74,0.86583,0.043678,0.47628
75,0.86583,0.043678,0.48632
75,0.86583,0.033694,0.48632
76,0.87586,0.033694,0.47628
77,0.87586,0.023711,0.47628
77,0.87586,0.033694,0.49636
78,0.87586,0.043678,0.47628
78,0.8558,0.043678,0.48632
79,0.87586,0.023711,0.46624
79,0.86583,0.033694,0.48632
80,0.86583,0.043678,0.48632
80,0.84578,0.033694,0.47628
81,0.86583,0.033694,0.47628
82,0.83575,0.033694,0.46624
82,0.86583,0.043678,0.47628
83,0.87586,0.043678,0.46624
83,0.86583,0.033694,0.47628
84,0.86583,0.033694,0.46624
84,0.87586,0.023711,0.46624
85,0.8558,0.033694,0.46624
85,0.8558,0.023711,0.48632
86,0.86583,0.023711,0.48632
87,0.86583,0.023711,0.48632
87,0.87586,0.043678,0.48632
88,0.87586,0.023711,0.47628
88,0.86583,0.043678,0.4562
89,0.87586,0.033694,0.47628
89,0.87586,0.033694,0.46624
90,0.87586,0.033694,0.47628
90,0.87586,0.033694,0.47628
91,0.87586,0.033694,0.48632
91,0.87586,0.023711,0.4562
92,0.87586,0.033694,0.48632
93,0.87586,0.033694,0.47628
93,0.88589,0.023711,0.48632
94,0.87586,0.023711,0.47628
94,0.87586,0.033694,0.47628
95,0.87586,0.023711,0.47628
95,0.88589,0.033694,0.47628
96,0.87586,0.033694,0.47628
96,0.87586,0.033694,0.47628
97,0.87586,0.023711,0.46624
98,0.88589,0.023711,0.48632
98,0.87586,0.033694,0.46624
99,0.87586,0.023711,0.47628
99,0.87586,0.033694,0.46624
100,0.88589,0.023711,0.46624
100,0.87586,0.033694,0.46624
101,0.88589,0.033694,0.47628
101,0.87586,0.033694,0.48632
102,0.87586,0.033694,0.46624
103,0.88589,0.023711,0.47628
103,0.87586,0.033694,0.46624
104,0.87586,0.023711,0.48632
104,0.87586,0.033694,0.46624
105,0.88589,0.033694,0.47628
105,0.88589,0.033694,0.4562
106,0.87586,0.033694,0.46624
106,0.87586,0.033694,0.4562
107,0.87586,0.033694,0.4562
108,0.88589,0.023711,0.46624
108,0.88589,0.033694,0.46624
109,0.87586,0.033694,0.47628
109,0.89591,0.023711,0.47628
110,0.87586,0.033694,0.46624
110,0.88589,0.013727,0.47628
111,0.87586,0.023711,0.47628
111,0.88589,0.023711,0.47628
112,0.87586,0.023711,0.49636
112,0.87586,0.043678,0.47628
113,0.87586,0.033694,0.47628
114,0.88589,0.033694,0.47628
114,0.87586,0.023711,0.47628
115,0.88589,0.023711,0.46624
115,0.88589,0.033694,0.47628
116,0.89591,0.033694,0.46624
116,0.87586,0.023711,0.47628
117,0.87586,0.033694,0.46624
117,0.88589,0.023711,0.47628
118,0.88589,0.023711,0.47628
119,0.88589,0.013727,0.47628
119,0.87586,0.023711,0.47628
120,0.87586,0.023711,0.48632
120,0.88589,0.033694,0.48632
121,0.87586,0.033694,0.46624
121,0.87586,0.023711,0.47628
122,0.87586,0.033694,0.46624
122,0.87586,0.023711,0.48632
123,0.87586,0.053661,0.46624
124,0.87586,0.033694,0.46624
124,0.87586,0.033694,0.46624
125,0.87586,0.023711,0.47628
125,0.86583,0.023711,0.48632
126,0.86583,0.043678,0.46624
126,0.88589,0.033694,0.47628
127,0.87586,0.023711,0.47628
127,0.87586,0.023711,0.46624
128,0.86583,0.033694,0.47628
129,0.86583,0.033694,0.47628
129,0.86583,0.033694,0.48632
130,0.87586,0.033694,0.47628
130,0.87586,0.043678,0.46624
131,0.89591,0.033694,0.46624
131,0.87586,0.043678,0.46624
132,0.87586,0.033694,0.49636
132,0.88589,0.043678,0.47628
133,0.87586,0.033694,0.48632
134,0.87586,0.033694,0.47628
134,0.87586,0.023711,0.48632
135,0.87586,0.033694,0.47628
135,0.86583,0.023711,0.48632
136,0.86583,0.033694,0.48632
136,0.87586,0.023711,0.48632
137,0.87586,0.033694,0.4562
137,0.87586,0.023711,0.47628
138,0.87586,0.033694,0.48632
138,0.87586,0.033694,0.48632
139,0.86583,0.033694,0.46624
140,0.87586,0.023711,0.47628
140,0.87586,0.033694,0.47628
141,0.86583,0.043678,0.47628
141,0.86583,0.043678,0.48632
142,0.86583,0.033694,0.47628
142,0.84578,0.043678,0.48632
143,0.83575,0.033694,0.53652
143,0.8558,0.013727,0.53652
144,0.91597,0.043678,0.44616
145,0.93602,0.093596,0.36583
145,0.8558,0.043678,0.47628
146,0.79564,0.0037438,0.59677
146,0.8558,0.043678,0.59677
147,0.90594,0.043678,0.4562
147,0.88589,0.023711,0.42608
148,0.84578,0.0037438,0.4562
148,0.86583,0.033694,0.4562
149,0.89591,0.073629,0.44616
150,0.87586,0.043678,0.48632
150,0.81569,-0.016223,0.54656
151,0.86583,-0.016223,0.56664
151,0.90594,0.033694,0.47628
152,0.90594,0.063645,0.43612
152,0.90594,0.053661,0.44616
153,0.87586,0.053661,0.46624
153,0.87586,0.053661,0.5064
154,0.8558,0.023711,0.52648
155,0.86583,-0.0062397,0.54656
155,0.88589,0.023711,0.49636
156,0.89591,0.073629,0.42608
156,0.89591,0.073629,0.42608
157,0.88589,0.033694,0.48632
157,0.89591,0.013727,0.49636
158,0.87586,-0.0062397,0.5064
158,0.86583,-0.0062397,0.53652
159,0.8558,0.0037438,0.51644
159,0.91597,0.033694,0.46624
160,0.90594,0.053661,0.41603
161,0.88589,0.043678,0.43612
161,0.84578,0.0037438,0.49636
162,0.8558,-0.026207,0.53652
162,0.87586,0.013727,0.48632
163,0.90594,0.053661,0.44616
163,0.87586,0.053661,0.44616
164,0.87586,0.053661,0.47628
164,0.90594,0.063645,0.43612
165,0.89591,0.033694,0.44616
166,0.86583,0.013727,0.51644
166,0.84578,0.023711,0.52648
167,0.90594,0.053661,0.44616
167,0.90594,0.073629,0.41603
168,0.88589,0.053661,0.44616
168,0.8558,0.023711,0.48632
169,0.87586,0.013727,0.5064
169,0.89591,0.013727,0.47628
170,0.86583,0.013727,0.47628
171,0.87586,0.013727,0.48632
171,0.88589,0.023711,0.46624
172,0.91597,0.043678,0.43612
172,0.88589,0.033694,0.43612
173,0.86583,-0.0062397,0.5064
173,0.86583,0.0037438,0.51644
174,0.87586,0.043678,0.48632
174,0.91597,0.053661,0.4562
175,0.87586,0.033694,0.46624
176,0.88589,0.063645,0.47628
176,0.87586,0.033694,0.46624
177,0.88589,0.043678,0.47628
177,0.86583,0.023711,0.49636
178,0.8558,0.033694,0.49636
178,0.89591,0.043678,0.4562
179,0.93602,0.013727,0.40599
179,0.97613,0.073629,0.33571
180,0.93602,0.14351,0.37587
181,0.7455,-0.046174,0.63693
181,0.73547,-0.11606,0.78754
182,0.99619,0.033694,0.5064
182,1.0363,0.12355,0.21522
183,0.82572,0.0037438,0.31563
183,0.78561,0.023711,0.5566
184,0.926,0.1535,0.53652
184,0.926,0.093596,0.4562
185,0.78561,-0.10607,0.57669
185,0.81569,-0.12604,0.66705
186,0.95608,0.093596,0.42608
187,1.0162,0.24335,0.26542
187,0.89591,0.083612,0.38591
188,0.80567,-0.016223,0.5566
188,0.86583,-0.0062397,0.54656
189,0.8558,-0.03619,0.51644
189,0.81569,-0.096091,0.60681
190,0.84578,-0.0062397,0.54656
190,0.94605,0.13353,0.36583
191,0.93602,0.12355,0.31563
192,0.80567,-0.0062397,0.51644
192,0.77558,-0.076124,0.68713
193,0.8558,-0.056157,0.63693
193,0.91597,0.043678,0.4562
194,0.86583,0.093596,0.38591
194,0.82572,0.093596,0.46624
195,0.90594,0.093596,0.47628
195,0.90594,0.11356,0.43612
196,0.84578,0.0037438,0.49636
197,0.75553,-0.086108,0.61685
197,0.84578,0.0037438,0.57669
198,0.93602,0.14351,0.37587
198,0.91597,0.11356,0.34575
199,0.82572,0.013727,0.49636
199,0.82572,-0.026207,0.58673
200,0.87586,-0.0062397,0.53652
200,0.86583,-0.0062397,0.46624
201,0.80567,0.0037438,0.5064
202,0.81569,0.043678,0.49636
202,0.90594,0.11356,0.40599
203,0.91597,0.093596,0.39595
203,0.82572,-0.0062397,0.52648
204,0.79564,-0.066141,0.61685
204,0.86583,0.0037438,0.56664
205,0.90594,0.093596,0.42608
205,0.86583,0.063645,0.4562
206,0.86583,0.023711,0.51644
207,0.88589,0.053661,0.49636
207,0.88589,0.053661,0.46624
208,0.86583,0.0037438,0.53652
208,0.81569,-0.0062397,0.57669
209,0.87586,0.083612,0.51644
209,0.91597,0.12355,0.42608
210,0.90594,0.10358,0.42608
210,0.82572,0.033694,0.5064
211,0.86583,0.0037438,0.53652
211,0.89591,0.043678,0.5064
212,0.87586,0.043678,0.47628
213,0.83575,0.013727,0.51644
213,0.87586,0.023711,0.49636
214,0.91597,0.063645,0.42608
214,0.89591,0.033694,0.43612
215,0.82572,-0.026207,0.54656
215,0.84578,-0.026207,0.56664
216,0.88589,0.033694,0.5064
216,0.88589,0.053661,0.44616
217,0.84578,0.013727,0.49636
218,0.87586,0.033694,0.49636
218,0.89591,0.063645,0.46624
219,0.89591,0.063645,0.43612
219,0.83575,0.033694,0.48632
220,0.82572,0.023711,0.51644
220,0.89591,0.043678,0.47628
221,0.926,0.083612,0.41603
221,0.87586,0.043678,0.44616
222,0.8558,-0.016223,0.51644
223,0.86583,0.023711,0.5064
223,0.90594,0.043678,0.44616
224,0.87586,0.023711,0.48632
224,0.84578,-0.0062397,0.53652
225,0.88589,0.033694,0.49636
225,0.926,0.073629,0.43612
226,0.89591,0.053661,0.44616
226,0.86583,0.013727,0.49636
227,0.88589,0.043678,0.49636
228,0.90594,0.053661,0.4562
228,0.89591,0.053661,0.44616
229,0.88589,0.023711,0.49636
229,0.88589,0.013727,0.49636
230,0.94605,0.053661,0.44616
230,0.91597,0.063645,0.39595
231,0.87586,-0.0062397,0.49636
231,0.87586,-0.016223,0.52648
232,0.90594,0.023711,0.47628
232,0.90594,0.043678,0.43612
233,0.87586,0.013727,0.47628
234,0.87586,0.0037438,0.4562
234,0.90594,0.023711,0.4562
235,0.90594,0.033694,0.44616
235,0.86583,0.013727,0.5064
236,0.86583,0.013727,0.49636
236,0.89591,0.043678,0.44616
237,0.91597,0.053661,0.37587
237,0.88589,0.043678,0.44616
238,0.86583,0.033694,0.49636
239,0.88589,0.013727,0.48632
239,0.89591,0.043678,0.4562
240,0.88589,0.013727,0.4562
240,0.84578,0.0037438,0.49636
241,0.88589,0.0037438,0.47628
241,0.86583,0.043678,0.47628
242,0.91597,0.11356,0.48632
242,0.90594,-0.026207,0.43612
243,0.8558,-0.016223,0.48632
244,0.90594,0.033694,0.48632
244,0.91597,0.053661,0.4562
245,0.81569,0.063645,0.51644
245,0.86583,0.013727,0.54656
246,0.96611,0.083612,0.41603
246,0.94605,0.083612,0.32567
247,0.79564,-0.016223,0.5064
247,0.82572,-0.076124,0.67709
248,0.95608,0.013727,0.48632
249,0.93602,0.1535,0.31563
249,0.84578,-0.0062397,0.5064
250,0.81569,-0.066141,0.61685
250,0.91597,0.063645,0.44616
251,0.95608,0.063645,0.35579
251,0.84578,-0.016223,0.51644
252,0.78561,-0.03619,0.57669
252,0.87586,0.073629,0.51644
253,0.95608,0.063645,0.43612
254,0.89591,0.0037438,0.43612
254,0.78561,0.013727,0.48632
255,0.84578,-0.016223,0.5566
255,0.93602,0.053661,0.48632
256,0.91597,0.093596,0.39595
256,0.82572,0.013727,0.48632
257,0.84578,-0.046174,0.61685
257,0.90594,0.053661,0.49636
258,0.89591,0.10358,0.39595
258,0.84578,-0.03619,0.51644
259,0.83575,-0.0062397,0.5566
260,0.87586,0.093596,0.46624
260,0.89591,0.073629,0.43612
261,0.86583,-0.0062397,0.52648
261,0.82572,0.013727,0.52648
262,0.8558,0.053661,0.48632
262,0.89591,0.043678,0.48632
263,0.8558,0.063645,0.47628
263,0.84578,0.023711,0.48632
264,0.87586,0.013727,0.51644
265,0.89591,0.073629,0.49636
265,0.86583,0.073629,0.4562
266,0.84578,0.0037438,0.51644
266,0.86583,0.023711,0.51644
267,0.89591,0.083612,0.43612
267,0.84578,0.053661,0.46624
268,0.83575,-0.03619,0.5566
268,0.8558,0.023711,0.5064
269,0.86583,0.073629,0.44616
270,0.8558,-0.0062397,0.46624
270,0.82572,-0.0062397,0.54656
271,0.8558,0.063645,0.48632
271,0.87586,0.033694,0.4562
272,0.8558,0.033694,0.48632
272,0.82572,0.023711,0.51644
273,0.83575,0.023711,0.5064
273,0.90594,0.053661,0.44616
274,0.87586,0.093596,0.40599
275,0.80567,0.013727,0.5064
275,0.82572,0.0037438,0.56664
276,0.90594,0.063645,0.49636
276,0.90594,0.073629,0.42608
277,0.83575,0.013727,0.51644
277,0.84578,0.033694,0.49636
278,0.89591,0.10358,0.4562
278,0.90594,0.083612,0.43612
279,0.83575,-0.0062397,0.51644
279,0.82572,-0.0062397,0.5566
280,0.87586,0.043678,0.49636
281,0.90594,0.043678,0.46624
281,0.86583,0.043678,0.47628
282,0.86583,0.023711,0.5064
282,0.88589,0.0037438,0.49636
283,0.90594,0.033694,0.47628
283,0.87586,0.013727,0.49636
284,0.8558,-0.0062397,0.53652
284,0.89591,0.013727,0.51644
285,0.91597,0.083612,0.43612
286,0.88589,0.053661,0.4562
286,0.86583,0.013727,0.53652
287,0.88589,0.023711,0.49636
287,0.89591,0.043678,0.46624
288,0.87586,0.023711,0.48632
288,0.8558,0.013727,0.5064
289,0.88589,0.043678,0.48632
289,0.90594,0.043678,0.4562
290,0.87586,0.033694,0.46624
291,0.8558,0.023711,0.49636
291,0.87586,0.023711,0.51644
292,0.89591,0.033694,0.48632
292,0.89591,0.063645,0.41603
293,0.8558,0.023711,0.47628
293,0.86583,-0.0062397,0.5064
294,0.88589,0.043678,0.46624
294,0.88589,0.053661,0.41603
295,0.8558,0.0037438,0.48632
296,0.8558,0.013727,0.49636
296,0.88589,0.033694,0.44616
297,0.91597,0.053661,0.43612
297,0.84578,0.013727,0.48632
298,0.8558,0.013727,0.5064
298,0.88589,0.023711,0.47628
299,0.91597,0.023711,0.4562
299,0.88589,0.023711,0.4562
300,0.86583,0.023711,0.47628
301,0.88589,0.0037438,0.48632
301,0.91597,0.033694,0.4562
302,0.89591,0.023711,0.44616
302,0.86583,-0.016223,0.49636
303,0.88589,0.013727,0.49636
303,0.91597,0.043678,0.43612
304,0.88589,0.033694,0.44616
304,0.87586,-0.0062397,0.5064
305,0.88589,0.023711,0.48632
305,0.90594,0.063645,0.4562
306,0.89591,0.023711,0.4562
307,0.87586,0.013727,0.5064
307,0.88589,0.033694,0.48632
308,0.90594,0.043678,0.4562
308,0.89591,0.033694,0.4562
309,0.88589,0.023711,0.47628
309,0.88589,0.013727,0.48632
310,0.88589,0.023711,0.47628
310,0.88589,0.043678,0.44616
311,0.87586,0.013727,0.44616
312,0.89591,0.013727,0.43612
312,0.926,0.073629,0.39595
313,0.83575,0.043678,0.48632
313,0.78561,-0.03619,0.60681
314,0.88589,0.013727,0.5566
314,0.97613,0.073629,0.35579
315,0.90594,0.043678,0.33571
315,0.83575,0.013727,0.48632
316,0.86583,0.063645,0.5566
317,0.91597,0.073629,0.47628
317,0.88589,0.013727,0.48632
318,0.83575,-0.03619,0.52648
318,0.87586,0.023711,0.48632
319,0.93602,0.093596,0.39595
319,0.91597,0.083612,0.40599
320,0.84578,0.033694,0.5064
320,0.83575,-0.016223,0.54656
321,0.87586,0.013727,0.52648
322,0.8558,0.023711,0.53652
322,0.87586,0.0037438,0.51644
323,0.88589,0.043678,0.4562
323,0.91597,0.073629,0.41603
324,0.88589,0.053661,0.46624
324,0.84578,-0.0062397,0.56664
325,0.84578,-0.016223,0.56664
325,0.87586,0.033694,0.49636
326,0.87586,0.073629,0.44616
327,0.8558,0.063645,0.47628
327,0.86583,0.073629,0.46624
328,0.90594,0.053661,0.46624
328,0.86583,0.043678,0.48632
329,0.83575,0.0037438,0.53652
329,0.84578,0.013727,0.52648
330,0.88589,0.053661,0.47628
330,0.89591,0.083612,0.41603
331,0.8558,0.053661,0.46624
331,0.8558,-0.016223,0.53652
332,0.8558,-0.0062397,0.52648
333,0.86583,0.043678,0.46624
333,0.81569,0.023711,0.48632
334,0.83575,0.023711,0.5064
334,0.86583,0.063645,0.4562
335,0.88589,0.063645,0.42608
335,0.8558,0.033694,0.46624
336,0.82572,-0.0062397,0.54656
336,0.84578,0.0037438,0.53652
337,0.87586,0.033694,0.4562
338,0.87586,0.063645,0.46624
338,0.86583,0.053661,0.4562
339,0.88589,0.043678,0.4562
339,0.88589,0.063645,0.46624
340,0.82572,0.013727,0.51644
340,0.81569,0.0037438,0.60681
341,0.88589,0.033694,0.52648
341,0.94605,0.083612,0.38591
342,0.89591,0.073629,0.38591
343,0.8558,0.023711,0.49636
343,0.87586,0.033694,0.54656
344,0.89591,0.033694,0.52648
344,0.86583,0.033694,0.5064
345,0.8558,0.0037438,0.52648
345,0.87586,0.043678,0.46624
346,0.91597,0.073629,0.41603
346,0.90594,0.053661,0.37587
347,0.84578,0.013727,0.51644
348,0.84578,-0.016223,0.53652
348,0.8558,0.013727,0.52648
349,0.87586,0.023711,0.48632
349,0.89591,0.033694,0.4562
350,0.90594,0.043678,0.44616
350,0.90594,0.063645,0.41603
351,0.86583,0.033694,0.46624
351,0.81569,-0.016223,0.5566
352,0.83575,-0.0062397,0.58673
352,0.89591,0.033694,0.46624
353,0.91597,0.073629,0.37587
354,0.90594,0.063645,0.40599
354,0.86583,0.063645,0.47628
355,0.88589,0.043678,0.46624
355,0.8558,0.033694,0.5064
356,0.84578,-0.0062397,0.53652
356,0.8558,0.013727,0.51644
357,0.91597,0.073629,0.44616
357,0.926,0.093596,0.39595
358,0.88589,0.063645,0.43612
359,0.84578,0.0037438,0.52648
359,0.8558,0.0037438,0.52648
360,0.86583,0.013727,0.5064
360,0.86583,0.013727,0.49636
361,0.87586,0.023711,0.47628
361,0.90594,0.053661,0.41603
362,0.90594,0.043678,0.40599
362,0.87586,0.013727,0.48632
363,0.84578,-0.026207,0.54656
364,0.86583,-0.016223,0.52648
364,0.88589,0.023711,0.47628
365,0.926,0.043678,0.43612
365,0.86583,0.053661,0.4562
366,0.89591,0.053661,0.44616
366,0.88589,0.043678,0.4562
367,0.89591,0.023711,0.47628
367,0.84578,0.013727,0.51644
368,0.8558,0.033694,0.49636
369,0.90594,0.093596,0.43612
369,0.91597,0.083612,0.41603
370,0.87586,0.033694,0.46624
370,0.88589,0.013727,0.51644
371,0.88589,0.013727,0.49636
371,0.88589,0.023711,0.47628
372,0.86583,0.0037438,0.49636
372,0.87586,0.023711,0.48632
373,0.90594,0.063645,0.43612
374,0.89591,0.033694,0.43612
374,0.86583,-0.0062397,0.5064
375,0.84578,-0.016223,0.51644
375,0.89591,-0.0062397,0.5064
376,0.88589,0.053661,0.43612
376,0.87586,0.043678,0.44616
377,0.86583,0.023711,0.4562
377,0.88589,0.033694,0.4562
378,0.89591,0.043678,0.44616
378,0.86583,0.013727,0.48632
379,0.86583,0.013727,0.47628
380,0.88589,0.043678,0.48632
380,0.926,0.053661,0.41603
381,0.89591,0.043678,0.4562
381,0.88589,0.013727,0.48632
382,0.89591,0.013727,0.49636
382,0.89591,0.023711,0.51644
383,0.87586,0.023711,0.47628
383,0.86583,0.013727,0.49636
384,0.87586,0.043678,0.46624
385,0.89591,0.033694,0.4562
385,0.89591,0.033694,0.4562
386,0.86583,0.0037438,0.49636
386,0.86583,0.013727,0.49636
387,0.87586,0.033694,0.47628
387,0.88589,0.043678,0.4562
388,0.86583,0.023711,0.47628
388,0.89591,0.023711,0.47628
389,0.87586,0.033694,0.47628
390,0.87586,0.033694,0.46624
390,0.8558,0.0037438,0.48632
391,0.86583,0.023711,0.49636
391,0.88589,0.033694,0.47628
392,0.88589,0.033694,0.46624
392,0.86583,0.043678,0.47628
393,0.84578,0.013727,0.47628
393,0.87586,0.033694,0.46624
394,0.87586,0.043678,0.46624
395,0.87586,0.033694,0.48632
395,0.8558,0.033694,0.49636
396,0.89591,0.043678,0.46624
396,0.88589,0.053661,0.4562
397,0.87586,0.033694,0.47628
397,0.8558,0.023711,0.49636
398,0.88589,0.033694,0.48632
398,0.87586,0.053661,0.48632
399,0.87586,0.023711,0.46624
399,0.8558,0.033694,0.48632
400,0.87586,0.033694,0.47628
401,0.87586,0.033694,0.46624
401,0.88589,0.023711,0.46624
402,0.84578,0.023711,0.48632
402,0.8558,0.023711,0.49636
403,0.87586,0.033694,0.47628
403,0.87586,0.043678,0.47628
404,0.88589,0.033694,0.49636
404,0.8558,0.033694,0.48632
405,0.86583,0.043678,0.47628
406,0.86583,0.043678,0.46624
406,0.86583,0.033694,0.49636
407,0.86583,0.033694,0.48632
407,0.88589,0.063645,0.47628
408,0.87586,0.053661,0.4562
408,0.87586,0.043678,0.47628
409,0.89591,0.043678,0.47628
409,0.87586,0.043678,0.4562
410,0.87586,0.043678,0.4562
411,0.8558,0.023711,0.5064
411,0.8558,0.023711,0.51644
412,0.88589,0.033694,0.48632
412,0.89591,0.033694,0.44616
413,0.88589,0.033694,0.48632
413,0.8558,0.013727,0.49636
414,0.87586,0.033694,0.49636
414,0.87586,0.073629,0.48632
415,0.8558,0.023711,0.49636
416,0.8558,0.023711,0.49636
416,0.8558,0.043678,0.46624
417,0.88589,0.063645,0.4562
417,0.86583,0.053661,0.47628
418,0.86583,0.033694,0.48632
418,0.86583,0.053661,0.48632
419,0.87586,0.043678,0.48632
419,0.87586,0.023711,0.49636
420,0.87586,0.033694,0.48632
421,0.90594,0.033694,0.46624
421,0.87586,0.043678,0.46624
422,0.89591,0.023711,0.46624
422,0.86583,0.033694,0.5064
423,0.88589,0.013727,0.51644
423,0.87586,0.023711,0.48632
424,0.87586,0.033694,0.46624
424,0.86583,0.023711,0.47628
425,0.8558,0.023711,0.47628
425,0.87586,0.023711,0.46624
426,0.87586,0.023711,0.47628
427,0.84578,0.0037438,0.5064
427,0.87586,0.023711,0.49636
428,0.87586,0.033694,0.46624
428,0.88589,0.053661,0.44616
429,0.88589,0.033694,0.49636
429,0.88589,0.023711,0.49636
430,0.88589,0.023711,0.49636
430,0.87586,0.033694,0.48632
431,0.86583,0.033694,0.48632
432,0.86583,0.033694,0.5064
432,0.89591,0.033694,0.46624
433,0.87586,0.063645,0.4562
433,0.87586,0.023711,0.48632
434,0.86583,0.013727,0.5064
434,0.87586,0.023711,0.48632
435,0.87586,0.023711,0.47628
435,0.89591,0.023711,0.46624
436,0.87586,0.023711,0.47628
437,0.87586,0.033694,0.46624
437,0.88589,0.033694,0.47628
438,0.87586,0.023711,0.47628
438,0.88589,0.013727,0.47628
439,0.91597,0.033694,0.42608
439,0.91597,0.043678,0.41603
440,0.89591,0.023711,0.49636
440,0.82572,-0.0062397,0.57669
441,0.88589,0.023711,0.53652
442,0.93602,0.033694,0.40599
442,0.91597,0.023711,0.37587
443,0.86583,0.013727,0.47628
443,0.86583,0.043678,0.51644
444,0.89591,0.053661,0.48632
444,0.88589,0.023711,0.5064
445,0.8558,-0.016223,0.52648
445,0.89591,0.023711,0.48632
446,0.90594,0.073629,0.41603
447,0.90594,0.083612,0.40599
447,0.86583,0.033694,0.46624
448,0.84578,0.013727,0.52648
448,0.84578,0.013727,0.51644
449,0.87586,0.013727,0.5064
