TimeStamp,X,Y,Z
13:17:17.299,-5,-2,-1
13:17:17.299,-3,4,-1
13:17:17.299,1,-1,0
13:17:17.299,0,1,-1
13:17:17.299,-5,2,1
13:17:17.299,-1,2,1
13:17:17.299,-3,0,1
13:17:17.299,-2,2,-1
13:17:17.299,-2,2,0
13:17:17.299,-2,0,0
13:17:17.299,-2,-2,0
13:17:17.299,-4,6,0
13:17:17.299,2,1,0
13:17:17.299,1,1,0
13:17:17.299,-3,-3,0
13:17:17.299,-6,-1,0
13:17:17.299,0,2,0
13:17:17.299,0,2,0
13:17:17.299,-6,2,-1
13:17:17.299,-3,5,-1
13:17:17.299,-1,-2,0
13:17:17.299,-4,0,0
13:17:17.299,-4,0,-1
13:17:17.299,0,3,-1
13:17:17.299,-3,-2,0
13:17:17.299,0,0,1
13:17:17.299,-3,2,1
13:17:17.299,2,2,1
13:17:17.299,-4,1,2
13:17:17.299,-7,0,-1
13:17:17.299,-3,1,0
13:17:17.299,-3,-1,0
13:17:17.330,-4,-1,-2
13:17:17.330,-4,7,0
13:17:17.330,1,-1,1
13:17:17.330,0,-1,1
13:17:17.330,-3,2,1
13:17:17.330,-3,0,2
13:17:17.330,-2,-2,0
13:17:17.330,-2,-1,0
13:17:17.330,1,1,-2
13:17:17.330,-1,-2,0
13:17:17.330,-1,-1,-1
13:17:17.330,-5,4,0
13:17:17.330,1,1,1
13:17:17.330,1,0,1
13:17:17.330,-3,0,1
13:17:17.330,-7,3,2
13:17:17.330,-3,-1,0
13:17:17.330,-2,-4,0
13:17:17.330,-4,3,0
13:17:17.330,-4,-2,-1
13:17:17.330,-5,-1,0
13:17:17.330,-6,0,-1
13:17:17.330,0,-1,-1
13:17:17.330,-1,-1,1
13:17:17.330,-3,-2,0
13:17:17.330,0,3,1
13:17:17.330,2,3,1
13:17:17.330,2,-1,2
13:17:17.330,-2,2,0
13:17:17.330,-2,2,0
13:17:17.361,0,1,-2
13:17:17.361,-4,-2,0
13:17:17.361,-3,-2,-1
13:17:17.361,-3,4,1
13:17:17.361,-1,-3,0
13:17:17.361,-2,-2,1
13:17:17.361,-2,1,1
13:17:17.361,1,-3,1
13:17:17.361,-6,-5,0
13:17:17.361,-5,2,0
13:17:17.361,-5,2,0
13:17:17.361,-1,-3,-1
13:17:17.361,-3,-1,2
13:17:17.361,-3,0,0
13:17:17.361,-3,3,0
13:17:17.361,-1,-3,0
13:17:17.361,-5,2,0
13:17:17.361,1,2,0
13:17:17.361,-4,-4,0
13:17:17.361,0,-2,-2
13:17:17.361,-6,3,-1
13:17:17.361,0,-2,1
13:17:17.361,-3,-2,1
13:17:17.361,-1,-1,0
13:17:17.361,-3,3,0
13:17:17.361,-3,-2,0
13:17:17.361,-5,-3,-2
13:17:17.361,-1,2,-1
13:17:17.361,-3,-1,-1
13:17:17.361,-2,-2,0
13:17:17.361,-6,1,1
13:17:17.361,0,3,0
13:17:17.393,0,3,1
13:17:17.393,-2,0,0
13:17:17.393,-3,2,1
13:17:17.393,-3,-2,1
13:17:17.393,-5,-2,-1
13:17:17.393,-3,3,1
13:17:17.393,1,2,-1
13:17:17.393,0,1,-1
13:17:17.393,-6,-1,-1
13:17:17.393,-5,2,1
13:17:17.393,-2,0,0
13:17:17.393,-2,1,0
13:17:17.393,-1,1,1
13:17:17.393,-3,2,-2
13:17:17.393,1,-2,-1
13:17:17.393,-6,0,1
13:17:17.393,-1,0,-2
13:17:17.393,-4,7,-1
13:17:17.393,-6,-3,0
13:17:17.393,-2,0,1
13:17:17.393,-5,-1,0
13:17:17.393,-2,1,0
13:17:17.393,-1,1,3
13:17:17.393,-1,1,-1
13:17:17.393,-3,-2,0
13:17:17.393,-10,-2,0
13:17:17.393,-7,0,-2
13:17:17.393,-2,5,-2
13:17:17.393,-1,-1,0
13:17:17.393,-2,2,0
13:17:17.393,-4,0,1
13:17:17.393,-2,1,0
13:17:17.424,0,-3,1
13:17:17.424,-2,5,0
13:17:17.424,-1,5,-1
13:17:17.424,-1,-4,-1
13:17:17.424,-3,-2,0
13:17:17.424,-3,6,0
13:17:17.424,-3,5,0
13:17:17.424,-2,-1,0
13:17:17.424,-5,-2,0
13:17:17.424,-6,3,2
13:17:17.424,-1,-4,-1
13:17:17.424,-3,-2,1
13:17:17.424,-2,1,-1
13:17:17.424,3,-2,0
13:17:17.424,0,-3,-1
13:17:17.424,-10,-1,0
13:17:17.424,-1,4,0
13:17:17.424,1,0,0
13:17:17.424,-5,-3,0
13:17:17.424,-2,2,1
13:17:17.424,-1,2,1
13:17:17.424,1,0,1
13:17:17.424,-2,3,-1
13:17:17.424,-1,1,1
13:17:17.424,0,-1,-1
13:17:17.424,-3,-4,-1
13:17:17.424,-3,-1,-1
13:17:17.424,-3,0,1
13:17:17.424,-3,0,2
13:17:17.424,-6,1,1
13:17:17.455,-2,5,-1
13:17:17.455,-1,-3,1
13:17:17.455,-2,1,0
13:17:17.455,1,0,-1
13:17:17.455,1,-1,-2
13:17:17.455,0,-5,0
13:17:17.455,-1,2,0
13:17:17.455,-2,1,1
13:17:17.455,1,3,2
13:17:17.455,0,3,1
13:17:17.455,-7,3,0
13:17:17.455,0,2,0
13:17:17.455,-3,-3,0
13:17:17.455,-6,-2,-1
13:17:17.455,-3,6,0
13:17:17.455,3,1,-1
13:17:17.455,3,3,0
13:17:17.455,-4,0,1
13:17:17.455,-1,-2,0
13:17:17.455,-1,-4,0
13:17:17.455,-6,-2,0
13:17:17.455,1,2,-1
13:17:17.455,2,-3,-1
13:17:17.455,1,-2,0
13:17:17.455,-7,2,-1
13:17:17.455,-3,2,0
13:17:17.455,0,1,1
13:17:17.455,-5,-1,2
13:17:17.455,-2,4,2
13:17:17.455,-3,-1,1
13:17:17.455,-3,-4,1
13:17:17.455,0,2,-1
13:17:17.486,-3,-1,0
13:17:17.486,-1,-3,-2
13:17:17.486,-8,-4,-2
13:17:17.486,-4,1,0
13:17:17.486,-3,-3,0
13:17:17.486,-5,-4,1
13:17:17.486,-4,-1,1
13:17:17.486,1,2,0
13:17:17.486,1,-1,0
13:17:17.486,-6,3,-1
13:17:17.486,-2,0,0
13:17:17.486,2,2,-2
13:17:17.486,-5,-3,0
13:17:17.488,-6,1,-1
13:17:17.488,-2,3,0
13:17:17.488,-2,-1,2
13:17:17.489,-7,1,2
13:17:17.489,-2,-1,0
13:17:17.489,-4,-3,1
13:17:17.489,-2,-2,0
13:17:17.489,-6,1,0
13:17:17.489,-1,1,-2
13:17:17.489,2,0,0
13:17:17.489,-4,1,-1
13:17:17.489,-4,1,0
13:17:17.489,6,-4,2
13:17:17.489,0,-2,2
13:17:17.489,0,2,2
13:17:17.489,-1,4,0
13:17:17.489,-1,2,0
13:17:17.519,2,1,1
13:17:17.519,-2,5,-1
13:17:17.519,0,2,-1
13:17:17.519,-1,-1,-1
13:17:17.519,-5,2,0
13:17:17.519,-1,1,-1
13:17:17.519,-1,-2,0
13:17:17.519,-4,-1,1
13:17:17.519,-3,1,1
13:17:17.519,-2,-1,2
13:17:17.519,2,-3,0
13:17:17.519,-8,4,-1
13:17:17.519,-1,1,0
13:17:17.519,-3,3,-1
13:17:17.519,0,-1,1
13:17:17.519,-8,1,0
13:17:17.519,2,4,0
13:17:17.519,-3,0,3
13:17:17.519,-2,3,1
13:17:17.519,0,4,0
13:17:17.519,-3,-2,0
13:17:17.519,-9,-4,0
13:17:17.519,-2,1,0
13:17:17.519,-5,4,-1
13:17:17.519,-4,-1,1
13:17:17.519,-7,-2,0
13:17:17.519,-6,0,1
13:17:17.519,-2,3,0
13:17:17.519,-4,1,0
13:17:17.519,-4,0,-1
13:17:17.519,-3,0,-1
13:17:17.519,-3,-1,1
13:17:17.519,-1,2,1
13:17:17.519,-6,5,0
13:17:17.550,0,1,1
13:17:17.550,-4,0,1
13:17:17.550,-4,2,0
13:17:17.550,-6,1,0
13:17:17.550,-3,0,1
13:17:17.550,-4,-3,-1
13:17:17.550,-4,2,-1
13:17:17.550,-1,2,0
13:17:17.550,-1,-1,1
13:17:17.550,-5,-1,1
13:17:17.550,-1,2,1
13:17:17.550,0,-2,0
13:17:17.550,-3,2,1
13:17:17.550,-3,1,0
13:17:17.550,-1,-4,-1
13:17:17.550,2,3,-1
13:17:17.550,-6,6,-1
13:17:17.550,0,5,-1
13:17:17.550,1,0,-1
13:17:17.550,-2,-1,1
13:17:17.550,-4,4,2
13:17:17.550,-1,-2,1
13:17:17.550,2,-3,1
13:17:17.550,-7,2,0
13:17:17.550,-3,0,1
13:17:17.550,4,-3,-2
13:17:17.550,-11,-3,0
13:17:17.550,-4,1,-2
13:17:17.550,-3,4,-1
13:17:17.550,-2,-1,-1
13:17:17.579,0,3,2
13:17:17.579,1,0,1
13:17:17.579,-2,-1,0
13:17:17.579,-3,2,2
13:17:17.579,1,1,0
13:17:17.579,-4,0,-1
13:17:17.579,-2,-3,0
13:17:17.579,-6,1,0
13:17:17.579,-7,0,-1
13:17:17.579,-3,1,0
13:17:17.579,-7,-1,2
13:17:17.579,-4,3,1
13:17:17.579,-1,-1,2
13:17:17.579,-3,-1,1
13:17:17.579,-3,0,0
13:17:17.579,1,0,1
13:17:17.579,-4,-2,1
13:17:17.579,-5,-2,1
13:17:17.579,-8,-1,0
13:17:17.579,-1,3,0
13:17:17.579,-3,-2,0
13:17:17.579,-4,1,0
13:17:17.579,1,0,2
13:17:17.579,-4,0,1
13:17:17.579,-1,-3,1
13:17:17.579,1,9,0
13:17:17.579,2,5,0
13:17:17.579,-1,-2,0
13:17:17.579,-3,-1,-1
13:17:17.579,-2,1,0
13:17:17.637,-1,-6,0
13:17:17.637,-2,1,-1
13:17:17.637,-5,3,1
13:17:17.637,1,-4,0
13:17:17.637,1,0,0
13:17:17.637,-6,4,1
13:17:17.637,-1,1,0
13:17:17.637,0,3,1
13:17:17.637,0,0,0
13:17:17.637,-3,2,-1
13:17:17.637,-2,-2,2
13:17:17.637,-3,0,0
13:17:17.637,-6,1,1
13:17:17.637,-3,0,0
13:17:17.637,-2,2,-1
13:17:17.637,-11,0,0
13:17:17.638,-5,-2,0
13:17:17.638,-2,5,-1
13:17:17.638,-1,-4,1
13:17:17.638,-3,0,0
13:17:17.638,-3,3,1
13:17:17.638,-1,-1,0
13:17:17.638,-2,3,1
13:17:17.638,-5,0,0
13:17:17.638,-2,2,-1
13:17:17.638,-3,-3,-1
13:17:17.638,-5,4,-1
13:17:17.638,-9,1,1
13:17:17.638,2,2,1
13:17:17.638,-6,-1,2
13:17:17.638,-5,3,0
13:17:17.638,-2,-1,-1
13:17:17.638,-3,-1,-1
13:17:17.638,-6,-2,-1
13:17:17.638,-2,3,-1
13:17:17.638,3,0,-1
13:17:17.638,-4,-6,-1
13:17:17.638,-8,2,-1
13:17:17.638,1,-1,1
13:17:17.638,-3,0,1
13:17:17.638,-2,0,0
13:17:17.638,-4,0,0
13:17:17.638,2,0,-1
13:17:17.638,2,0,0
13:17:17.638,-6,4,-1
13:17:17.638,-1,1,0
13:17:17.638,-1,-2,-1
13:17:17.638,-1,-3,-1
13:17:17.638,-3,1,0
13:17:17.638,0,-6,1
13:17:17.638,-2,-1,0
13:17:17.638,-3,0,1
13:17:17.638,-3,2,1
13:17:17.638,-2,-3,-1
13:17:17.638,-6,1,0
13:17:17.638,-3,3,-3
13:17:17.638,-1,1,-1
13:17:17.638,1,-1,1
13:17:17.643,-4,3,0
13:17:17.643,0,2,0
13:17:17.643,0,0,1
13:17:17.643,-1,1,1
13:17:17.643,1,2,1
13:17:17.643,2,-2,1
13:17:17.674,-5,-3,0
13:17:17.674,-2,0,-2
13:17:17.674,-4,4,0
13:17:17.674,0,2,0
13:17:17.674,-3,-2,0
13:17:17.674,0,3,0
13:17:17.674,-3,0,-1
13:17:17.674,-4,-2,1
13:17:17.674,-4,-4,0
13:17:17.674,-1,3,-1
13:17:17.674,-2,-3,1
13:17:17.674,-2,-2,-1
13:17:17.674,-6,4,0
13:17:17.674,2,4,1
13:17:17.674,-5,0,1
13:17:17.674,-4,2,0
13:17:17.674,-4,1,0
