TimeStamp,X,Y,Z
14:52:59.586,-6,-2,0
14:52:59.586,-1,2,3
14:52:59.586,-1,-1,3
14:52:59.586,-2,1,2
14:52:59.586,-4,2,2
14:52:59.586,0,5,0
14:52:59.586,-5,-3,0
14:52:59.586,-5,-3,0
14:52:59.586,-5,0,1
14:52:59.586,-5,5,1
14:52:59.586,-4,3,2
14:52:59.586,-3,-2,1
14:52:59.586,-4,0,2
14:52:59.586,-2,4,2
14:52:59.586,-1,2,1
14:52:59.586,-8,2,-1
14:52:59.586,-6,-1,-2
14:52:59.586,-4,0,0
14:52:59.586,-4,4,-1
14:52:59.586,-9,3,0
14:52:59.586,-5,4,0
14:52:59.586,-5,3,1
14:52:59.586,-2,2,1
14:52:59.586,-2,2,1
14:52:59.586,-1,0,3
14:52:59.586,-2,1,2
14:52:59.586,-5,5,2
14:52:59.586,-2,2,0
14:52:59.587,-3,-1,1
14:52:59.587,-5,2,1
14:52:59.587,-9,3,1
14:52:59.587,-6,1,1
14:52:59.620,-5,3,1
14:52:59.620,-7,2,2
14:52:59.620,-4,-2,2
14:52:59.620,0,-2,0
14:52:59.620,-9,0,0
14:52:59.620,-5,-1,0
14:52:59.620,-3,3,-1
14:52:59.620,-5,-2,1
14:52:59.620,-3,1,0
14:52:59.620,-9,0,1
14:52:59.620,-6,4,1
14:52:59.620,-3,1,1
14:52:59.620,-7,0,0
14:52:59.620,-3,3,2
14:52:59.620,-5,2,2
14:52:59.620,-5,1,0
14:52:59.620,-6,3,1
14:52:59.620,-4,2,0
14:52:59.620,-7,0,0
14:52:59.620,-5,0,0
14:52:59.620,-4,0,0
14:52:59.620,-5,-3,0
14:52:59.620,-6,0,0
14:52:59.620,-3,4,1
14:52:59.620,-5,-2,1
14:52:59.620,1,-1,1
14:52:59.620,-5,4,1
14:52:59.620,-5,5,-1
14:52:59.620,-1,4,1
14:52:59.620,-6,1,1
14:52:59.620,-6,4,1
14:52:59.620,-3,5,1
14:52:59.648,-6,3,-1
14:52:59.648,-8,1,2
14:52:59.648,-5,1,1
14:52:59.648,-3,-1,1
14:52:59.648,-9,-4,0
14:52:59.648,-9,2,0
14:52:59.648,-5,3,1
14:52:59.648,-8,-2,1
14:52:59.648,-5,-1,1
14:52:59.648,-4,2,0
14:52:59.648,-3,2,0
14:52:59.648,-8,1,1
14:52:59.648,-2,-1,1
14:52:59.648,1,3,0
14:52:59.648,2,1,0
14:52:59.648,-3,2,1
14:52:59.648,-4,2,1
14:52:59.648,-1,1,3
14:52:59.648,-7,1,2
14:52:59.648,-3,1,-1
14:52:59.648,-6,1,-1
14:52:59.648,-7,1,-1
14:52:59.648,-8,-2,-1
14:52:59.648,-7,3,-1
14:52:59.648,-2,-1,1
14:52:59.648,-2,-1,0
14:52:59.648,-4,-1,1
14:52:59.648,2,0,1
14:52:59.648,-4,0,3
14:52:59.682,-6,3,0
14:52:59.682,-6,0,1
14:52:59.682,-4,-2,0
14:52:59.682,-2,4,0
14:52:59.682,-3,3,0
14:52:59.682,-4,3,0
14:52:59.682,1,1,0
14:52:59.682,-4,0,1
14:52:59.682,-3,2,3
14:52:59.682,-4,-4,2
14:52:59.682,-6,-4,1
14:52:59.682,-1,3,1
14:52:59.682,-5,-2,0
14:52:59.682,-9,1,0
14:52:59.682,-10,2,-1
14:52:59.682,-6,2,-1
14:52:59.682,-4,2,1
14:52:59.682,-2,0,1
14:52:59.682,-5,6,3
14:52:59.682,3,-3,2
14:52:59.682,-6,2,1
14:52:59.682,-1,0,2
14:52:59.682,-2,1,1
14:52:59.682,-6,-1,1
14:52:59.682,-8,-3,-1
14:52:59.682,-7,1,0
14:52:59.682,-7,-2,0
14:52:59.682,-5,-1,1
14:52:59.682,-6,-2,1
14:52:59.682,-7,-1,0
14:52:59.682,-2,0,2
14:52:59.682,-5,0,2
14:52:59.682,-4,-3,1
14:52:59.682,0,1,-1
14:52:59.712,-4,0,1
14:52:59.712,-1,2,0
14:52:59.712,-5,2,1
14:52:59.712,-1,2,2
14:52:59.712,-8,4,2
14:52:59.712,-4,1,0
14:52:59.712,-2,0,2
14:52:59.712,-7,0,1
14:52:59.712,-6,2,2
14:52:59.712,-4,4,2
14:52:59.712,-1,1,2
14:52:59.712,-2,-1,1
14:52:59.712,-5,0,1
14:52:59.712,-4,2,0
14:52:59.712,-4,-2,1
14:52:59.712,-7,-1,0
14:52:59.712,-2,3,0
14:52:59.712,-5,-1,1
14:52:59.712,-4,2,1
14:52:59.712,-2,2,2
14:52:59.712,-5,2,2
14:52:59.712,-2,4,1
14:52:59.712,-1,3,0
14:52:59.712,-4,2,3
14:52:59.712,-3,3,0
14:52:59.712,-5,2,1
14:52:59.712,-6,3,-1
14:52:59.712,-6,0,-1
14:52:59.712,-6,-2,-1
14:52:59.712,-15,1,1
14:52:59.743,-8,2,0
14:52:59.743,-1,2,1
14:52:59.743,-4,-3,3
14:52:59.743,-2,0,4
14:52:59.743,0,1,2
14:52:59.743,-4,4,0
14:52:59.743,-7,3,1
14:52:59.743,-7,1,0
14:52:59.743,-5,0,-1
14:52:59.743,-4,-2,2
14:52:59.743,-6,3,1
14:52:59.743,-4,3,1
14:52:59.743,-1,-2,3
14:52:59.743,-6,0,2
14:52:59.743,-6,1,1
14:52:59.743,-4,2,0
14:52:59.743,-4,3,0
14:52:59.743,-5,1,-1
14:52:59.743,-4,4,-1
14:52:59.743,-6,-4,-1
14:52:59.743,-5,0,0
14:52:59.743,-7,-1,0
14:52:59.743,0,2,2
14:52:59.743,-5,1,3
14:52:59.743,-5,6,1
14:52:59.743,2,3,3
14:52:59.743,-5,2,1
14:52:59.743,-5,2,2
14:52:59.743,-7,7,0
14:52:59.743,-4,4,1
14:52:59.743,-2,0,-1
14:52:59.743,-11,-1,1
14:52:59.772,-3,-1,0
14:52:59.772,-5,-4,0
14:52:59.772,-4,2,0
14:52:59.772,-3,1,1
14:52:59.772,-6,-2,0
14:52:59.772,-3,0,1
14:52:59.772,-4,4,0
14:52:59.772,-7,6,-1
14:52:59.772,-3,1,1
14:52:59.772,-5,1,0
14:52:59.772,-6,5,0
14:52:59.772,-2,1,1
14:52:59.772,-3,1,1
14:52:59.772,-4,2,1
14:52:59.772,-6,-1,1
14:52:59.772,2,1,1
14:52:59.772,-8,2,1
14:52:59.772,-11,2,0
14:52:59.772,-6,5,0
14:52:59.772,-12,-1,1
14:52:59.772,-7,2,1
14:52:59.772,-5,2,0
14:52:59.772,-7,-3,0
14:52:59.772,-8,-1,1
14:52:59.772,-7,0,1
14:52:59.772,1,1,1
14:52:59.772,-2,-2,1
14:52:59.772,-1,0,1
14:52:59.805,-3,4,1
14:52:59.805,-2,3,2
14:52:59.805,-9,1,3
14:52:59.805,-7,3,0
14:52:59.805,-4,2,1
14:52:59.805,-7,0,0
14:52:59.805,-6,-3,0
14:52:59.805,-2,-1,0
14:52:59.805,-1,0,1
14:52:59.805,-2,-1,2
14:52:59.805,-6,1,0
14:52:59.805,-2,-2,2
14:52:59.805,0,-4,3
14:52:59.805,-5,1,1
14:52:59.805,-5,2,1
14:52:59.805,-7,3,1
14:52:59.805,-1,1,0
14:52:59.805,-3,8,-1
14:52:59.805,-2,1,1
14:52:59.805,-4,1,0
14:52:59.805,-2,2,1
14:52:59.805,-8,1,1
14:52:59.805,-3,0,1
14:52:59.805,-5,-1,1
14:52:59.805,-7,-2,1
14:52:59.805,-1,2,1
14:52:59.805,-4,-2,-1
14:52:59.805,-13,-1,-1
14:52:59.805,-9,2,0
14:52:59.805,-4,5,-1
14:52:59.805,-3,2,1
14:52:59.805,-4,4,1
14:52:59.805,1,2,3
14:52:59.805,-4,0,2
14:52:59.836,-5,0,1
14:52:59.836,-4,2,3
14:52:59.836,-7,-1,0
14:52:59.836,-8,-2,0
14:52:59.836,-6,0,0
14:52:59.836,-9,1,-1
14:52:59.836,-4,-5,3
14:52:59.836,-7,0,2
14:52:59.836,-3,2,0
14:52:59.836,-3,2,2
14:52:59.836,-5,1,2
14:52:59.836,-5,-1,0
14:52:59.836,-1,2,-1
14:52:59.836,-2,1,1
14:52:59.836,-3,2,-1
14:52:59.836,-10,5,0
14:52:59.836,3,0,2
14:52:59.836,-4,-1,1
14:52:59.836,-3,4,2
14:52:59.836,-3,2,1
14:52:59.836,-3,1,1
14:52:59.836,0,-1,2
14:52:59.836,-2,4,2
14:52:59.836,-5,3,1
14:52:59.836,-1,-2,0
14:52:59.836,-9,2,0
14:52:59.836,-8,2,0
14:52:59.836,-8,-4,2
14:52:59.836,-6,2,1
14:52:59.836,-5,1,0
14:52:59.870,-7,0,0
14:52:59.870,1,1,1
14:52:59.870,-5,4,1
14:52:59.870,-1,4,0
14:52:59.870,-1,3,1
14:52:59.870,-6,0,0
14:52:59.870,-6,3,2
14:52:59.870,-6,1,1
14:52:59.870,-5,2,1
14:52:59.870,-7,0,-1
14:52:59.870,-5,2,2
14:52:59.870,-3,-3,0
14:52:59.870,-14,-3,2
14:52:59.870,-3,1,1
14:52:59.870,0,5,0
14:52:59.870,-4,1,2
14:52:59.870,-2,3,2
14:52:59.870,-1,3,2
14:52:59.870,-8,-1,2
14:52:59.870,-5,-1,1
14:52:59.870,-1,1,0
14:52:59.870,-2,1,-1
14:52:59.870,-5,-1,1
14:52:59.870,-5,-1,0
14:52:59.870,-2,2,1
14:52:59.870,-2,4,2
14:52:59.870,-8,1,2
14:52:59.870,-5,1,2
14:52:59.870,-7,-3,1
14:52:59.870,-6,-1,1
14:52:59.870,-7,-5,1
14:52:59.870,-7,1,0
14:52:59.870,-2,-2,0
14:52:59.870,-3,-3,0
14:52:59.908,-8,-2,2
14:52:59.908,1,0,1
14:52:59.908,-5,2,1
14:52:59.908,-4,-1,2
14:52:59.908,-2,4,1
14:52:59.908,-6,0,2
14:52:59.908,-5,2,0
14:52:59.908,-6,5,0
14:52:59.908,-3,2,0
14:52:59.908,-8,-3,1
14:52:59.908,-1,1,1
14:52:59.908,-3,0,1
14:52:59.908,-7,-5,-1
14:52:59.908,-1,4,0
14:52:59.908,-5,3,1
14:52:59.908,-2,1,1
14:52:59.908,0,1,0
14:52:59.908,-7,4,1
14:52:59.908,-4,3,-1
14:52:59.908,-1,2,0
14:52:59.908,-5,-2,-1
14:52:59.908,-8,1,2
14:52:59.908,1,4,0
14:52:59.908,-1,0,1
14:52:59.908,-1,3,1
14:52:59.908,-1,2,1
14:52:59.908,-4,1,0
14:52:59.908,-9,0,0
14:52:59.908,-6,0,1
14:52:59.908,-6,2,-1
14:52:59.909,-1,-1,0
14:52:59.909,-4,1,1
14:52:59.909,-3,2,1
14:52:59.909,-2,1,0
14:52:59.909,-5,-1,2
14:52:59.909,-3,-2,1
14:52:59.909,1,1,-1
14:52:59.909,0,-1,1
14:52:59.929,0,0,0
14:52:59.929,-6,5,2
14:52:59.929,-5,3,1
14:52:59.929,-4,2,0
14:52:59.929,-4,0,0
14:52:59.929,-4,5,0
14:52:59.929,-5,0,2
14:52:59.929,-6,2,1
14:52:59.929,-6,4,2
14:52:59.929,-2,0,1
14:52:59.929,-2,-1,0
14:52:59.929,-8,0,2
14:52:59.929,-4,2,1
14:52:59.929,-7,3,1
14:52:59.929,-5,-1,-1
14:52:59.929,-7,2,1
14:52:59.929,0,3,0
14:52:59.929,3,2,0
14:52:59.929,-1,4,3
14:52:59.929,0,5,1
14:52:59.929,-3,3,-1
14:52:59.929,-5,-1,2
14:52:59.962,-4,4,1
14:52:59.962,0,0,0
14:52:59.962,-4,1,1
14:52:59.962,-7,1,0
14:52:59.962,-5,1,0
14:52:59.962,-6,-3,1
14:52:59.962,-9,-2,1
14:52:59.962,-4,0,-1
14:52:59.962,-4,5,0
14:52:59.962,-3,-2,2
14:52:59.962,-6,2,1
14:52:59.962,-2,1,3
14:52:59.962,3,2,1
14:52:59.962,-4,4,2
14:52:59.962,-1,5,1
14:52:59.962,-7,1,0
14:52:59.962,-7,-1,0
14:52:59.962,-5,1,-1
14:52:59.962,-7,2,1
14:52:59.962,-1,2,2
14:52:59.962,-7,3,2
14:52:59.962,-2,2,2
14:52:59.962,-3,4,1
14:52:59.962,-2,-1,1
14:52:59.962,-6,0,0
14:52:59.962,-5,2,-1
14:52:59.962,1,0,0
14:52:59.962,-5,0,-2
14:52:59.962,-10,2,1
14:52:59.962,-3,3,1
14:52:59.962,-7,3,1
14:52:59.962,-2,3,-1
14:52:59.991,-5,4,2
14:52:59.991,-2,0,2
14:52:59.991,-6,1,1
14:52:59.991,-3,7,1
14:52:59.991,-2,3,0
14:52:59.991,-7,-4,-1
14:52:59.991,-11,0,1
14:52:59.991,-7,0,1
14:52:59.991,-7,-1,2
14:52:59.991,-7,-1,1
14:52:59.991,-7,0,1
14:52:59.991,-2,2,0
14:52:59.991,1,0,0
14:52:59.991,-5,1,1
14:52:59.991,-5,1,-1
14:52:59.991,-7,2,0
14:52:59.991,-6,1,1
14:52:59.991,-7,1,-1
14:52:59.991,-5,1,-1
14:52:59.991,-3,5,1
14:52:59.991,-6,0,2
14:52:59.991,-6,4,1
14:52:59.991,-4,-1,0
14:52:59.991,-13,0,-1
14:52:59.991,-6,-1,-2
14:52:59.991,-4,6,0
14:52:59.991,-4,0,1
14:52:59.991,-6,-1,2
14:53:0.22,-7,0,2
14:53:0.22,-5,1,2
14:53:0.22,-3,-2,0
14:53:0.22,-8,4,1
14:53:0.22,-2,-1,0
14:53:0.22,-5,1,1
14:53:0.22,-3,5,0
14:53:0.22,-7,5,2
14:53:0.22,0,4,1
14:53:0.22,-6,0,1
14:53:0.22,-6,2,0
14:53:0.22,-5,1,2
14:53:0.22,-2,-2,0
14:53:0.22,-4,0,0
14:53:0.22,-7,1,0
14:53:0.22,-6,1,1
14:53:0.22,-2,1,-1
14:53:0.22,-9,1,1
14:53:0.22,-4,2,0
14:53:0.22,-3,-1,1
14:53:0.22,-5,2,0
14:53:0.22,-2,3,2
14:53:0.22,-2,1,2
14:53:0.22,1,2,2
14:53:0.22,-5,5,2
14:53:0.22,1,4,1
14:53:0.22,-2,0,0
14:53:0.22,-8,2,1
14:53:0.22,-5,2,0
14:53:0.22,-5,2,1
14:53:0.22,-1,1,0
14:53:0.22,-8,-1,-1
14:53:0.54,-2,1,0
14:53:0.54,-5,0,1
14:53:0.54,-5,-1,1
14:53:0.54,-7,0,-1
14:53:0.54,-7,1,-3
14:53:0.54,-6,1,0
14:53:0.54,-3,1,1
14:53:0.54,-6,3,2
14:53:0.54,-2,5,2
14:53:0.54,-6,1,1
14:53:0.54,-7,3,1
14:53:0.54,0,4,1
14:53:0.54,-5,-2,2
14:53:0.54,-9,2,-1
14:53:0.54,-8,6,1
14:53:0.54,0,3,0
14:53:0.54,-4,3,1
14:53:0.54,-9,-1,1
14:53:0.54,-11,0,1
14:53:0.54,-6,0,0
14:53:0.54,-5,1,1
14:53:0.54,-3,2,-1
14:53:0.54,-2,-1,0
14:53:0.54,-3,-2,-1
14:53:0.54,-11,5,2
14:53:0.54,-4,4,-1
14:53:0.54,-3,3,1
14:53:0.54,-8,-1,-1
14:53:0.54,-3,4,3
14:53:0.54,-2,2,3
14:53:0.54,-4,1,0
14:53:0.54,-4,3,2
14:53:0.87,-6,-1,0
14:53:0.87,-1,-2,0
14:53:0.87,-10,-1,0
14:53:0.87,-5,-1,-1
14:53:0.87,-7,3,1
14:53:0.87,-6,-5,1
14:53:0.87,-3,-1,1
14:53:0.87,-2,0,1
