Millis, X Accel, Y Accel, Z Accel
40,0.84578,-0.0062397,0.5566
40,0.83575,0.0037438,0.5566
41,0.83575,0.0037438,0.54656
42,0.84578,0.0037438,0.5566
42,0.83575,-0.0062397,0.56664
43,0.82572,0.0037438,0.5566
43,0.83575,-0.0062397,0.54656
44,0.82572,0.0037438,0.5566
44,0.84578,0.0037438,0.54656
45,0.80567,0.0037438,0.54656
45,0.83575,0.0037438,0.5566
46,0.83575,0.013727,0.56664
47,0.83575,-0.0062397,0.5566
47,0.83575,0.0037438,0.5566
48,0.83575,-0.0062397,0.54656
48,0.83575,0.0037438,0.54656
49,0.82572,0.0037438,0.5566
49,0.83575,0.0037438,0.5566
50,0.80567,0.013727,0.54656
50,0.81569,0.0037438,0.54656
51,0.82572,0.0037438,0.54656
52,0.83575,0.0037438,0.54656
52,0.81569,-0.0062397,0.5566
53,0.83575,-0.0062397,0.54656
53,0.82572,-0.0062397,0.54656
54,0.83575,-0.0062397,0.53652
54,0.82572,0.0037438,0.5566
55,0.82572,0.0037438,0.53652
55,0.81569,-0.0062397,0.54656
56,0.82572,0.0037438,0.5566
57,0.82572,-0.0062397,0.54656
57,0.83575,0.013727,0.54656
58,0.82572,0.0037438,0.53652
58,0.83575,0.0037438,0.5566
59,0.82572,0.0037438,0.56664
59,0.83575,0.0037438,0.5566
60,0.83575,-0.0062397,0.56664
60,0.83575,0.013727,0.5566
61,0.83575,0.0037438,0.5566
61,0.83575,0.013727,0.54656
62,0.79564,0.0037438,0.56664
63,0.83575,0.0037438,0.56664
63,0.82572,-0.0062397,0.56664
64,0.82572,-0.0062397,0.56664
64,0.84578,-0.016223,0.5566
65,0.83575,-0.0062397,0.54656
65,0.83575,-0.0062397,0.54656
66,0.82572,-0.0062397,0.54656
66,0.82572,-0.016223,0.54656
67,0.82572,-0.026207,0.5566
68,0.83575,0.0037438,0.5566
68,0.82572,-0.0062397,0.54656
69,0.84578,-0.0062397,0.54656
69,0.83575,0.0037438,0.54656
70,0.83575,0.0037438,0.54656
70,0.83575,-0.0062397,0.54656
71,0.83575,-0.0062397,0.5566
71,0.82572,-0.016223,0.5566
72,0.83575,-0.0062397,0.5566
73,0.83575,0.0037438,0.5566
73,0.81569,0.0037438,0.53652
74,0.82572,-0.0062397,0.5566
74,0.82572,0.013727,0.54656
75,0.84578,-0.0062397,0.5566
75,0.83575,-0.016223,0.5566
76,0.82572,0.013727,0.53652
76,0.82572,0.0037438,0.54656
77,0.82572,-0.0062397,0.5566
78,0.83575,-0.0062397,0.54656
78,0.82572,0.0037438,0.5566
79,0.83575,0.0037438,0.56664
79,0.82572,0.0037438,0.54656
80,0.84578,0.0037438,0.54656
80,0.83575,0.0037438,0.56664
81,0.84578,0.0037438,0.5566
81,0.83575,0.0037438,0.5566
82,0.83575,0.0037438,0.5566
82,0.84578,-0.0062397,0.54656
83,0.83575,0.013727,0.54656
84,0.82572,0.0037438,0.54656
84,0.83575,0.0037438,0.54656
85,0.83575,-0.0062397,0.5566
85,0.84578,-0.016223,0.5566
86,0.83575,-0.0062397,0.54656
86,0.82572,0.0037438,0.54656
87,0.82572,-0.0062397,0.54656
87,0.82572,0.0037438,0.53652
88,0.82572,0.0037438,0.54656
89,0.83575,-0.0062397,0.5566
89,0.83575,-0.0062397,0.54656
90,0.83575,-0.0062397,0.54656
90,0.81569,0.0037438,0.54656
91,0.81569,-0.0062397,0.5566
91,0.83575,0.0037438,0.5566
92,0.82572,-0.0062397,0.54656
92,0.83575,0.0037438,0.54656
93,0.82572,0.0037438,0.54656
94,0.82572,0.0037438,0.5566
94,0.82572,0.0037438,0.5566
95,0.83575,-0.0062397,0.54656
95,0.83575,0.0037438,0.54656
96,0.82572,0.0037438,0.54656
96,0.82572,-0.0062397,0.54656
97,0.82572,0.0037438,0.56664
97,0.82572,-0.0062397,0.5566
98,0.83575,0.0037438,0.54656
99,0.83575,0.0037438,0.54656
99,0.82572,0.013727,0.54656
100,0.81569,-0.0062397,0.54656
100,0.81569,0.0037438,0.5566
101,0.82572,0.013727,0.5566
101,0.81569,0.013727,0.5566
102,0.82572,-0.0062397,0.5566
102,0.83575,-0.0062397,0.5566
103,0.83575,-0.0062397,0.5566
104,0.82572,-0.0062397,0.5566
104,0.82572,-0.0062397,0.56664
105,0.83575,0.0037438,0.5566
105,0.83575,0.0037438,0.5566
106,0.82572,0.0037438,0.54656
106,0.82572,0.0037438,0.5566
107,0.82572,0.0037438,0.54656
107,0.83575,0.0037438,0.5566
108,0.82572,0.0037438,0.5566
108,0.83575,-0.0062397,0.56664
109,0.83575,-0.0062397,0.5566
110,0.83575,0.0037438,0.5566
110,0.82572,0.0037438,0.51644
111,0.83575,0.0037438,0.54656
111,0.82572,0.0037438,0.54656
112,0.82572,0.013727,0.54656
112,0.83575,-0.0062397,0.5566
113,0.82572,0.0037438,0.56664
113,0.83575,-0.0062397,0.54656
114,0.82572,0.0037438,0.5566
115,0.81569,0.0037438,0.54656
115,0.82572,0.0037438,0.5566
116,0.82572,0.0037438,0.54656
116,0.82572,-0.0062397,0.53652
117,0.82572,0.0037438,0.54656
117,0.82572,-0.0062397,0.54656
118,0.83575,-0.016223,0.5566
118,0.83575,-0.0062397,0.5566
119,0.83575,0.0037438,0.53652
120,0.82572,-0.0062397,0.54656
120,0.82572,0.0037438,0.54656
121,0.81569,-0.0062397,0.5566
121,0.82572,-0.0062397,0.5566
122,0.82572,-0.0062397,0.5566
122,0.83575,0.0037438,0.5566
123,0.83575,0.013727,0.54656
123,0.82572,0.0037438,0.54656
124,0.82572,0.0037438,0.54656
125,0.83575,-0.0062397,0.54656
125,0.83575,-0.0062397,0.5566
126,0.83575,0.0037438,0.5566
126,0.83575,0.0037438,0.5566
127,0.83575,0.0037438,0.54656
127,0.83575,0.0037438,0.54656
128,0.81569,0.0037438,0.5566
128,0.83575,-0.016223,0.5566
129,0.83575,-0.0062397,0.5566
129,0.87586,-0.016223,0.5566
130,0.82572,-0.0062397,0.5566
131,0.83575,-0.0062397,0.56664
131,0.83575,-0.0062397,0.54656
132,0.83575,0.013727,0.54656
132,0.82572,-0.0062397,0.5566
133,0.83575,-0.0062397,0.5566
133,0.84578,-0.0062397,0.54656
134,0.83575,0.0037438,0.54656
134,0.83575,0.0037438,0.5566
135,0.83575,-0.0062397,0.5566
136,0.82572,-0.0062397,0.54656
136,0.83575,-0.0062397,0.54656
137,0.83575,0.013727,0.54656
137,0.82572,0.0037438,0.5566
138,0.81569,0.0037438,0.5566
138,0.82572,0.0037438,0.53652
139,0.83575,-0.0062397,0.53652
139,0.83575,0.0037438,0.54656
140,0.83575,-0.0062397,0.5566
141,0.83575,-0.0062397,0.53652
141,0.83575,-0.0062397,0.54656
142,0.82572,0.0037438,0.53652
142,0.82572,-0.0062397,0.54656
143,0.82572,0.0037438,0.53652
143,0.82572,-0.0062397,0.5566
144,0.83575,0.0037438,0.54656
144,0.83575,0.0037438,0.54656
145,0.82572,-0.0062397,0.54656
146,0.83575,0.0037438,0.54656
146,0.82572,0.0037438,0.5566
147,0.83575,-0.0062397,0.5566
147,0.82572,0.0037438,0.53652
148,0.83575,0.0037438,0.54656
148,0.83575,0.0037438,0.54656
149,0.81569,-0.0062397,0.54656
149,0.84578,-0.0062397,0.54656
150,0.84578,0.0037438,0.54656
151,0.83575,0.0037438,0.53652
151,0.83575,0.0037438,0.5566
152,0.83575,-0.0062397,0.54656
152,0.83575,-0.0062397,0.5566
153,0.83575,0.013727,0.5566
153,0.83575,0.0037438,0.5566
154,0.83575,0.0037438,0.5566
154,0.83575,0.0037438,0.5566
155,0.82572,-0.0062397,0.54656
155,0.82572,-0.0062397,0.54656
156,0.84578,0.0037438,0.56664
157,0.83575,-0.0062397,0.54656
157,0.83575,0.013727,0.54656
158,0.82572,0.0037438,0.54656
158,0.82572,0.0037438,0.53652
159,0.82572,0.0037438,0.5566
159,0.82572,-0.016223,0.54656
160,0.82572,-0.0062397,0.54656
160,0.83575,-0.0062397,0.5566
161,0.83575,0.0037438,0.5566
162,0.82572,0.0037438,0.5566
162,0.82572,-0.0062397,0.56664
163,0.82572,-0.0062397,0.5566
163,0.81569,-0.0062397,0.56664
164,0.82572,-0.0062397,0.54656
164,0.83575,-0.0062397,0.54656
165,0.83575,0.0037438,0.54656
165,0.83575,0.0037438,0.54656
166,0.82572,0.0037438,0.54656
167,0.81569,0.0037438,0.5566
167,0.83575,-0.0062397,0.5566
168,0.83575,-0.0062397,0.5566
168,0.83575,-0.016223,0.5566
169,0.83575,0.013727,0.5566
169,0.83575,0.0037438,0.5566
170,0.83575,-0.0062397,0.56664
170,0.83575,-0.016223,0.5566
171,0.84578,-0.0062397,0.5566
172,0.83575,-0.016223,0.54656
172,0.83575,0.0037438,0.54656
173,0.82572,-0.0062397,0.53652
173,0.84578,0.0037438,0.5566
174,0.83575,0.0037438,0.53652
174,0.82572,0.0037438,0.5566
175,0.83575,-0.0062397,0.5566
175,0.83575,-0.0062397,0.5566
176,0.82572,-0.0062397,0.54656
177,0.83575,-0.016223,0.54656
177,0.82572,-0.0062397,0.5566
178,0.83575,0.0037438,0.5566
178,0.82572,-0.0062397,0.57669
179,0.83575,-0.0062397,0.5566
179,0.84578,-0.0062397,0.54656
180,0.82572,0.0037438,0.56664
180,0.82572,-0.0062397,0.53652
181,0.83575,0.0037438,0.54656
181,0.82572,-0.0062397,0.54656
182,0.82572,0.0037438,0.54656
183,0.82572,0.0037438,0.54656
183,0.83575,0.0037438,0.53652
184,0.82572,-0.0062397,0.5566
184,0.81569,-0.0062397,0.56664
185,0.83575,-0.0062397,0.5566
185,0.83575,0.0037438,0.53652
186,0.82572,0.0037438,0.54656
186,0.83575,0.0037438,0.57669
187,0.82572,-0.0062397,0.5566
188,0.82572,-0.0062397,0.5566
188,0.83575,-0.0062397,0.5566
189,0.83575,0.0037438,0.54656
189,0.82572,0.0037438,0.54656
190,0.81569,0.0037438,0.54656
190,0.83575,-0.016223,0.5566
191,0.83575,0.0037438,0.5566
191,0.84578,-0.0062397,0.5566
192,0.82572,-0.0062397,0.56664
193,0.82572,-0.0062397,0.57669
193,0.83575,0.0037438,0.56664
194,0.82572,-0.0062397,0.5566
194,0.83575,-0.0062397,0.54656
195,0.82572,0.0037438,0.57669
195,0.83575,-0.0062397,0.56664
196,0.82572,-0.0062397,0.5566
196,0.82572,-0.0062397,0.5566
197,0.82572,-0.0062397,0.54656
198,0.82572,-0.0062397,0.54656
198,0.82572,-0.0062397,0.56664
199,0.82572,-0.0062397,0.5566
199,0.81569,0.0037438,0.54656
200,0.83575,0.013727,0.5566
200,0.82572,-0.0062397,0.5566
201,0.83575,-0.0062397,0.54656
201,0.84578,0.0037438,0.5566
202,0.83575,0.0037438,0.5566
202,0.83575,-0.0062397,0.54656
203,0.83575,-0.0062397,0.54656
204,0.83575,0.0037438,0.5566
204,0.84578,0.013727,0.56664
205,0.82572,0.0037438,0.53652
205,0.84578,0.0037438,0.52648
206,0.83575,0.033694,0.5566
206,0.82572,-0.0062397,0.54656
207,0.83575,-0.0062397,0.54656
207,0.82572,0.0037438,0.5566
208,0.83575,0.0037438,0.5566
209,0.84578,-0.0062397,0.54656
209,0.83575,0.0037438,0.54656
210,0.83575,-0.0062397,0.5566
210,0.84578,-0.0062397,0.54656
211,0.82572,0.0037438,0.56664
211,0.83575,0.0037438,0.54656
212,0.83575,0.0037438,0.5566
212,0.82572,0.0037438,0.5566
213,0.82572,0.0037438,0.5566
214,0.84578,-0.0062397,0.5566
214,0.82572,0.0037438,0.54656
215,0.84578,0.0037438,0.54656
215,0.83575,0.0037438,0.54656
216,0.83575,-0.0062397,0.5566
216,0.82572,-0.0062397,0.5566
217,0.81569,0.0037438,0.5566
217,0.84578,-0.0062397,0.5566
218,0.83575,-0.0062397,0.54656
219,0.84578,0.0037438,0.56664
219,0.82572,-0.0062397,0.54656
220,0.83575,0.0037438,0.54656
220,0.83575,-0.0062397,0.54656
221,0.83575,0.0037438,0.5566
221,0.83575,0.0037438,0.54656
222,0.82572,-0.016223,0.54656
222,0.82572,-0.046174,0.56664
223,0.83575,-0.0062397,0.54656
224,0.83575,-0.0062397,0.54656
224,0.82572,-0.0062397,0.52648
225,0.82572,0.023711,0.5566
225,0.82572,-0.0062397,0.54656
226,0.83575,-0.0062397,0.5566
226,0.83575,0.0037438,0.5566
227,0.82572,-0.0062397,0.5566
227,0.82572,-0.016223,0.54656
228,0.82572,0.0037438,0.56664
228,0.83575,0.0037438,0.5566
229,0.83575,-0.026207,0.54656
230,0.82572,0.0037438,0.54656
230,0.83575,0.013727,0.5566
231,0.81569,0.0037438,0.5566
231,0.82572,0.0037438,0.5566
232,0.84578,0.0037438,0.5566
232,0.83575,-0.0062397,0.54656
233,0.83575,-0.0062397,0.5566
233,0.82572,0.013727,0.54656
234,0.81569,0.0037438,0.54656
235,0.82572,0.0037438,0.54656
235,0.83575,-0.0062397,0.54656
236,0.81569,-0.0062397,0.5566
236,0.83575,-0.0062397,0.5566
237,0.82572,0.0037438,0.5566
237,0.82572,0.0037438,0.5566
238,0.83575,0.0037438,0.5566
238,0.84578,0.023711,0.5566
239,0.83575,-0.0062397,0.5566
240,0.83575,0.0037438,0.54656
240,0.83575,0.0037438,0.51644
241,0.82572,0.0037438,0.5566
241,0.84578,-0.0062397,0.56664
242,0.82572,0.0037438,0.54656
242,0.82572,0.0037438,0.5566
243,0.82572,-0.0062397,0.5566
243,0.83575,0.0037438,0.5566
244,0.82572,0.0037438,0.54656
245,0.82572,-0.0062397,0.56664
245,0.82572,0.0037438,0.5566
246,0.82572,0.0037438,0.5566
246,0.82572,-0.016223,0.53652
247,0.83575,0.0037438,0.5566
247,0.8558,0.0037438,0.5566
248,0.83575,0.0037438,0.5566
248,0.82572,0.0037438,0.56664
249,0.83575,0.013727,0.54656
249,0.82572,0.0037438,0.5566
250,0.82572,-0.0062397,0.54656
251,0.83575,0.0037438,0.54656
251,0.83575,-0.0062397,0.5566
252,0.83575,-0.0062397,0.5566
252,0.83575,0.0037438,0.5566
253,0.82572,0.0037438,0.53652
253,0.82572,0.0037438,0.54656
254,0.82572,0.0037438,0.5566
254,0.83575,0.013727,0.5566
255,0.82572,0.0037438,0.5566
256,0.82572,-0.0062397,0.54656
256,0.82572,-0.0062397,0.54656
257,0.83575,0.0037438,0.54656
257,0.82572,-0.0062397,0.52648
258,0.81569,-0.0062397,0.54656
258,0.83575,-0.0062397,0.5566
259,0.83575,-0.0062397,0.54656
259,0.83575,-0.0062397,0.5566
260,0.83575,-0.0062397,0.5566
261,0.83575,-0.0062397,0.54656
261,0.82572,-0.0062397,0.5566
262,0.82572,0.0037438,0.54656
262,0.82572,0.0037438,0.54656
263,0.82572,0.0037438,0.54656
263,0.83575,-0.0062397,0.5566
264,0.82572,0.0037438,0.56664
264,0.82572,-0.0062397,0.54656
265,0.82572,-0.0062397,0.5566
266,0.83575,-0.0062397,0.5566
266,0.83575,0.0037438,0.5566
267,0.83575,-0.0062397,0.5566
267,0.83575,0.0037438,0.54656
268,0.82572,-0.0062397,0.54656
268,0.83575,0.0037438,0.5566
269,0.83575,0.0037438,0.56664
269,0.83575,-0.0062397,0.5566
270,0.83575,0.0037438,0.5566
271,0.83575,-0.0062397,0.5566
271,0.83575,0.0037438,0.56664
272,0.83575,-0.0062397,0.54656
272,0.83575,0.0037438,0.54656
273,0.82572,-0.0062397,0.54656
273,0.83575,0.0037438,0.53652
274,0.83575,0.0037438,0.54656
274,0.83575,0.0037438,0.5566
275,0.83575,-0.0062397,0.54656
275,0.8558,-0.0062397,0.54656
276,0.84578,0.0037438,0.54656
277,0.84578,-0.0062397,0.5566
277,0.83575,0.0037438,0.5566
278,0.82572,-0.0062397,0.54656
278,0.82572,-0.0062397,0.5566
279,0.83575,0.0037438,0.5566
279,0.82572,-0.0062397,0.54656
280,0.8558,-0.0062397,0.5566
280,0.83575,-0.0062397,0.54656
281,0.83575,-0.016223,0.54656
282,0.83575,0.0037438,0.5566
282,0.82572,-0.0062397,0.5566
283,0.83575,-0.0062397,0.5566
283,0.83575,-0.0062397,0.56664
284,0.83575,-0.0062397,0.54656
284,0.83575,-0.0062397,0.5566
285,0.83575,-0.0062397,0.5566
285,0.82572,0.0037438,0.53652
286,0.83575,-0.0062397,0.54656
287,0.82572,0.0037438,0.5566
287,0.83575,-0.0062397,0.5566
288,0.84578,-0.0062397,0.54656
288,0.83575,-0.0062397,0.54656
289,0.82572,-0.0062397,0.54656
289,0.82572,-0.0062397,0.5566
290,0.83575,0.0037438,0.5566
290,0.82572,-0.0062397,0.5566
291,0.82572,-0.0062397,0.56664
292,0.82572,0.0037438,0.5566
292,0.82572,0.0037438,0.5566
293,0.83575,0.0037438,0.51644
293,0.82572,0.0037438,0.54656
294,0.83575,0.013727,0.54656
294,0.82572,0.0037438,0.5566
295,0.83575,-0.0062397,0.54656
295,0.82572,-0.0062397,0.5566
296,0.83575,-0.0062397,0.5566
297,0.82572,0.0037438,0.54656
297,0.83575,0.0037438,0.5566
298,0.83575,0.0037438,0.54656
298,0.83575,0.0037438,0.5566
299,0.82572,0.0037438,0.56664
299,0.82572,-0.0062397,0.5566
300,0.82572,-0.0062397,0.54656
300,0.83575,-0.0062397,0.56664
301,0.83575,-0.0062397,0.5566
301,0.83575,0.0037438,0.5566
302,0.84578,-0.016223,0.54656
303,0.83575,-0.0062397,0.5566
303,0.82572,-0.0062397,0.5566
304,0.83575,0.0037438,0.56664
304,0.82572,0.0037438,0.5566
305,0.83575,0.0037438,0.5566
305,0.83575,0.0037438,0.54656
306,0.84578,0.0037438,0.57669
306,0.82572,0.0037438,0.54656
307,0.82572,-0.0062397,0.5566
308,0.82572,0.0037438,0.5566
308,0.82572,-0.0062397,0.5566
309,0.83575,0.0037438,0.5566
309,0.82572,0.0037438,0.5566
310,0.82572,0.0037438,0.54656
310,0.82572,-0.016223,0.5566
311,0.82572,-0.0062397,0.56664
311,0.83575,0.0037438,0.53652
312,0.82572,-0.0062397,0.5566
313,0.82572,0.0037438,0.5566
313,0.81569,-0.0062397,0.56664
314,0.81569,-0.0062397,0.56664
314,0.81569,-0.0062397,0.56664
315,0.83575,0.0037438,0.5566
315,0.83575,0.0037438,0.56664
316,0.82572,0.0037438,0.5566
316,0.82572,0.0037438,0.54656
317,0.82572,0.0037438,0.54656
318,0.82572,0.0037438,0.54656
318,0.82572,0.0037438,0.56664
319,0.81569,-0.0062397,0.5566
319,0.83575,-0.0062397,0.5566
320,0.83575,-0.0062397,0.54656
320,0.82572,0.0037438,0.5566
321,0.83575,-0.0062397,0.5566
321,0.83575,0.0037438,0.5566
322,0.81569,-0.0062397,0.54656
322,0.82572,0.0037438,0.5566
323,0.81569,0.0037438,0.53652
324,0.84578,-0.0062397,0.56664
324,0.83575,-0.0062397,0.5566
325,0.83575,-0.0062397,0.5566
325,0.83575,-0.0062397,0.56664
326,0.83575,0.0037438,0.56664
326,0.83575,0.0037438,0.54656
327,0.82572,-0.0062397,0.5566
327,0.82572,-0.0062397,0.53652
328,0.83575,-0.0062397,0.5566
329,0.81569,0.0037438,0.5566
329,0.82572,0.0037438,0.5566
330,0.82572,0.0037438,0.54656
330,0.82572,0.0037438,0.58673
331,0.82572,0.0037438,0.5566
331,0.82572,-0.016223,0.5566
332,0.82572,0.0037438,0.54656
332,0.82572,0.0037438,0.56664
333,0.83575,0.0037438,0.5566
334,0.83575,0.0037438,0.54656
334,0.83575,0.0037438,0.5566
335,0.83575,-0.0062397,0.5566
335,0.82572,-0.0062397,0.56664
336,0.82572,0.0037438,0.5566
336,0.82572,0.013727,0.5566
337,0.83575,0.0037438,0.54656
337,0.83575,0.0037438,0.53652
338,0.81569,-0.0062397,0.54656
339,0.82572,-0.0062397,0.54656
339,0.82572,0.0037438,0.5566
340,0.82572,-0.0062397,0.56664
340,0.82572,-0.016223,0.56664
341,0.83575,-0.016223,0.56664
341,0.82572,-0.0062397,0.57669
342,0.83575,-0.0062397,0.56664
342,0.82572,-0.0062397,0.54656
343,0.82572,-0.0062397,0.56664
344,0.82572,-0.0062397,0.54656
344,0.83575,0.0037438,0.54656
345,0.81569,0.0037438,0.53652
345,0.82572,-0.0062397,0.56664
346,0.81569,-0.0062397,0.54656
346,0.83575,-0.0062397,0.5566
347,0.82572,-0.0062397,0.54656
347,0.82572,-0.0062397,0.54656
348,0.83575,-0.0062397,0.5566
348,0.81569,0.0037438,0.5566
349,0.82572,-0.0062397,0.54656
350,0.83575,-0.016223,0.5566
350,0.83575,-0.0062397,0.5566
351,0.83575,-0.016223,0.56664
351,0.83575,-0.016223,0.53652
352,0.86583,0.063645,0.52648
352,0.86583,0.043678,0.5064
353,0.77558,-0.056157,0.56664
353,0.81569,-0.03619,0.62689
354,0.88589,0.013727,0.56664
355,0.82572,0.043678,0.51644
355,0.79564,-0.0062397,0.57669
356,0.84578,0.013727,0.57669
356,0.88589,0.073629,0.47628
357,0.80567,0.0037438,0.51644
357,0.76556,-0.10607,0.69717
358,0.86583,-0.066141,0.64697
358,0.90594,0.083612,0.4562
359,0.83575,0.053661,0.49636
360,0.80567,-0.046174,0.61685
360,0.8558,-0.0062397,0.56664
361,0.86583,0.0037438,0.52648
361,0.83575,-0.056157,0.61685
362,0.79564,-0.056157,0.64697
362,0.82572,0.0037438,0.57669
363,0.88589,0.063645,0.52648
363,0.84578,0.043678,0.5064
364,0.76556,-0.0062397,0.56664
365,0.80567,-0.046174,0.65701
365,0.87586,0.0037438,0.57669
366,0.86583,0.063645,0.46624
366,0.79564,-0.016223,0.57669
367,0.82572,-0.026207,0.61685
367,0.87586,0.033694,0.51644
368,0.83575,0.013727,0.5064
368,0.79564,-0.066141,0.62689
369,0.80567,-0.056157,0.58673
369,0.83575,0.013727,0.54656
370,0.8558,0.0037438,0.5566
371,0.82572,-0.026207,0.57669
371,0.78561,-0.056157,0.56664
372,0.80567,-0.03619,0.58673
372,0.8558,0.013727,0.56664
373,0.81569,0.023711,0.51644
373,0.78561,0.0037438,0.54656
374,0.83575,0.0037438,0.57669
374,0.84578,0.033694,0.5064
375,0.81569,0.013727,0.52648
376,0.80567,-0.026207,0.62689
376,0.83575,0.0037438,0.56664
377,0.83575,0.043678,0.49636
377,0.82572,0.023711,0.54656
378,0.81569,-0.016223,0.59677
378,0.83575,-0.016223,0.5566
379,0.84578,-0.0062397,0.56664
379,0.84578,-0.026207,0.5566
380,0.80567,-0.0062397,0.56664
381,0.80567,0.0037438,0.54656
381,0.84578,0.013727,0.5566
382,0.84578,0.043678,0.52648
382,0.79564,0.013727,0.53652
383,0.82572,-0.0062397,0.59677
383,0.86583,0.013727,0.5566
384,0.83575,0.033694,0.51644
384,0.83575,-0.0062397,0.56664
385,0.84578,-0.0062397,0.58673
386,0.8558,0.013727,0.53652
386,0.84578,0.013727,0.54656
387,0.84578,-0.016223,0.59677
387,0.82572,-0.026207,0.58673
388,0.84578,-0.0062397,0.5566
388,0.84578,0.0037438,0.56664
389,0.82572,0.0037438,0.5566
389,0.80567,0.0037438,0.53652
390,0.82572,0.0037438,0.5566
391,0.83575,0.023711,0.5566
391,0.80567,0.033694,0.53652
392,0.79564,-0.0062397,0.56664
392,0.83575,0.0037438,0.57669
393,0.84578,0.023711,0.53652
393,0.82572,0.013727,0.54656
394,0.82572,-0.0062397,0.57669
394,0.84578,0.0037438,0.5566
395,0.83575,0.013727,0.51644
395,0.83575,-0.0062397,0.54656
396,0.82572,-0.016223,0.56664
397,0.81569,-0.0062397,0.53652
397,0.82572,0.0037438,0.54656
398,0.82572,0.013727,0.56664
398,0.82572,0.013727,0.54656
399,0.81569,-0.0062397,0.54656
399,0.83575,0.0037438,0.54656
400,0.83575,0.0037438,0.54656
400,0.83575,-0.016223,0.54656
401,0.83575,-0.0062397,0.56664
402,0.84578,-0.0062397,0.56664
402,0.84578,0.013727,0.52648
403,0.84578,-0.0062397,0.5566
403,0.83575,-0.0062397,0.56664
404,0.84578,0.0037438,0.56664
404,0.83575,-0.0062397,0.54656
405,0.82572,-0.0062397,0.57669
405,0.83575,-0.0062397,0.57669
406,0.83575,0.0037438,0.5566
407,0.83575,0.0037438,0.54656
407,0.83575,-0.0062397,0.5566
408,0.79564,-0.016223,0.56664
408,0.83575,-0.026207,0.56664
409,0.84578,-0.0062397,0.5566
409,0.84578,-0.0062397,0.5566
410,0.82572,-0.0062397,0.5566
410,0.83575,-0.016223,0.5566
411,0.83575,-0.016223,0.56664
412,0.82572,-0.016223,0.54656
412,0.81569,-0.0062397,0.56664
413,0.81569,-0.016223,0.54656
413,0.83575,0.0037438,0.53652
414,0.82572,-0.0062397,0.53652
414,0.80567,-0.0062397,0.54656
415,0.80567,0.0037438,0.5566
415,0.82572,0.0037438,0.53652
416,0.82572,0.013727,0.54656
417,0.81569,0.0037438,0.53652
417,0.81569,-0.0062397,0.54656
418,0.82572,-0.016223,0.5566
418,0.83575,-0.016223,0.5566
419,0.82572,-0.0062397,0.54656
419,0.82572,-0.0062397,0.5566
420,0.82572,-0.016223,0.5566
